 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Angle(ovalo_1),Median(ovalo_1),Length(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Angle(ovalo_2),Median(ovalo_2),Length(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Angle(ovalo_3),Median(ovalo_3),Length(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Angle(ovalo_4),Median(ovalo_4),Length(ovalo_4)
453,51,63.451,12.439,0,62,50,51,64.255,23.569,90,69,50,1976,62.742,23.850,0,59,0,51,60.471,12.564,0,60,50,51,60.157,22.693,90,62,50,1976,60.041,24.523,0,55,0,51,73.588,16.926,0,76,50,51,72.824,27.766,90,82,50,1976,70.397,28.336,0,66,0,51,81.059,20.757,0,84,50,51,78.863,28.249,90,94,50,1976,76.140,30.737,0,71,0
454,51,64.784,13.457,0,62,50,51,65.863,23.842,90,73,50,1976,63.628,24.018,0,59,0,51,60.333,12.778,0,60,50,51,59.627,22.908,90,60,50,1976,59.876,24.446,0,55,0,51,73.000,16.629,0,75,50,51,72.353,28.281,90,82,50,1976,69.856,28.372,0,66,0,51,80.961,20.621,0,84,50,51,78.667,28.198,90,93,50,1976,75.934,30.678,0,71,0
455,51,66.667,13.821,0,66,50,51,66.431,24.188,90,71,50,1976,64.510,24.446,0,60,0,51,60.510,12.637,0,60,50,51,59.588,22.405,90,62,50,1976,59.681,24.477,0,55,0,51,72.706,16.394,0,75,50,51,71.804,27.600,90,82,50,1976,69.622,28.095,0,64,0,51,80.235,20.326,0,84,50,51,78.529,28.132,90,93,50,1976,75.692,30.516,0,71,0
456,51,68.353,14.332,0,66,50,51,67.569,24.348,90,73,50,1976,65.716,24.865,0,62,0,51,60.392,12.670,0,60,50,51,59.549,22.583,90,60,50,1976,59.642,24.328,0,55,0,51,72.039,15.859,0,75,50,51,71.549,27.613,90,80,50,1976,69.152,27.977,0,64,0,51,80.294,20.569,0,84,50,51,78.431,27.982,90,91,50,1976,75.549,30.301,0,71,0
457,51,70.235,15.567,0,69,50,51,69.098,24.630,90,75,50,1976,66.976,25.444,0,62,0,51,60.039,12.387,0,60,50,51,59.941,22.962,90,60,50,1976,59.606,24.441,0,55,0,51,71.373,15.587,0,73,50,51,70.941,27.513,90,82,50,1976,68.737,27.835,0,64,0,51,79.961,19.987,0,84,50,51,78.157,27.833,90,91,50,1976,75.402,30.293,0,71,0
458,51,71.863,16.427,0,71,50,51,70.471,24.968,90,76,50,1976,68.325,26.270,0,62,0,51,59.804,12.435,0,60,50,51,59.647,22.665,90,62,50,1976,59.558,24.376,0,55,0,51,71.000,15.591,0,73,50,51,70.784,27.128,90,80,50,1976,68.312,27.768,0,64,0,51,79.745,19.803,0,84,50,51,77.941,28.039,90,91,50,1976,75.068,30.081,0,71,0
459,51,73.392,17.391,0,71,50,51,71.627,25.059,90,80,50,1976,69.738,27.051,0,64,0,51,59.922,12.710,0,60,50,51,59.686,22.669,90,62,50,1976,59.517,24.408,0,55,0,51,70.961,15.678,0,73,50,51,69.961,27.129,90,80,50,1976,67.984,27.627,0,64,0,51,79.216,19.714,0,84,50,51,77.431,27.826,90,91,50,1976,74.753,29.913,0,71,0
460,51,74.765,18.014,0,75,50,51,73.039,25.651,90,82,50,1976,70.857,27.597,0,66,0,51,60.275,12.887,0,60,50,51,59.902,22.898,90,62,50,1976,59.597,24.537,0,55,0,51,70.137,15.449,0,71,50,51,69.647,27.170,90,80,50,1976,67.591,27.436,0,62,0,51,78.824,19.535,0,84,50,51,77.118,27.945,90,91,50,1976,74.492,29.816,0,69,0
461,51,76.059,18.673,0,76,50,51,73.804,26.414,90,84,50,1976,71.793,28.306,0,66,0,51,60.157,13.047,0,60,50,51,59.725,22.802,90,60,50,1976,59.674,24.545,0,55,0,51,69.882,15.119,0,73,50,51,69.098,27.252,90,76,50,1976,67.159,27.273,0,62,0,51,78.804,19.548,0,84,50,51,77.235,28.067,90,93,50,1976,74.396,29.745,0,69,0
462,51,77.353,18.911,0,76,50,51,75.000,26.735,90,85,50,1976,72.728,28.869,0,66,0,51,59.941,12.537,0,60,50,51,60.196,22.809,90,62,50,1976,59.765,24.564,0,55,0,51,69.431,14.920,0,71,50,51,68.804,27.340,90,76,50,1976,66.868,27.133,0,62,0,51,78.510,19.392,0,84,50,51,76.549,27.263,90,91,50,1976,74.024,29.587,0,69,0
463,51,77.843,18.828,0,78,50,51,75.784,27.469,90,87,50,1976,73.591,29.325,0,68,0,51,59.922,12.401,0,60,50,51,60.490,23.057,90,62,50,1976,59.930,24.578,0,55,0,51,68.725,14.261,0,71,50,51,68.059,27.066,90,75,50,1976,66.408,27.019,0,62,0,51,78.059,18.665,0,84,50,51,76.373,27.461,90,91,50,1976,73.754,29.504,0,69,0
464,51,78.745,19.226,0,80,50,51,77.118,27.890,90,85,50,1976,74.242,29.681,0,68,0,51,60.078,12.609,0,60,50,51,60.431,23.155,90,62,50,1976,59.915,24.528,0,55,0,51,68.549,14.138,0,71,50,51,68.490,26.899,90,76,50,1976,66.223,26.991,0,62,0,51,78.078,19.014,0,84,50,51,76.098,27.647,90,89,50,1976,73.627,29.227,0,69,0
465,51,79.255,19.835,0,80,50,51,77.588,28.219,90,85,50,1976,74.734,29.988,0,69,0,51,60.137,12.549,0,60,50,51,60.314,22.768,90,60,50,1976,59.995,24.546,0,55,0,51,67.882,13.938,0,71,50,51,68.314,26.714,90,76,50,1976,65.931,26.695,0,62,0,51,77.333,19.024,0,82,50,51,75.686,27.244,90,89,50,1976,73.293,29.192,0,68,0
466,51,80.059,20.100,0,80,50,51,78.608,28.240,90,87,50,1976,75.391,30.403,0,69,0,51,60.255,12.414,0,60,50,51,61.000,22.831,90,62,50,1976,59.838,24.329,0,55,0,51,67.392,13.810,0,68,50,51,67.118,26.184,90,75,50,1976,65.516,26.526,0,60,0,51,76.882,19.044,0,82,50,51,75.451,27.060,90,89,50,1976,72.865,29.086,0,68,0
467,51,80.412,20.436,0,80,50,51,78.902,28.036,90,89,50,1976,75.883,30.549,0,69,0,51,60.627,12.427,0,60,50,51,60.745,22.898,90,62,50,1976,60.039,24.207,0,55,0,51,67.000,13.497,0,71,50,51,67.000,26.565,90,75,50,1976,65.148,26.499,0,60,0,51,76.706,18.688,0,80,50,51,74.745,27.071,90,87,50,1976,72.410,28.895,0,68,0
468,51,80.647,20.306,0,80,50,51,79.765,28.515,90,89,50,1976,76.371,30.905,0,69,0,51,61.118,12.541,0,60,50,51,60.902,22.473,90,62,50,1976,60.024,23.890,0,55,0,51,67.137,13.681,0,69,50,51,66.863,26.506,90,73,50,1976,65.028,26.304,0,60,0,51,76.392,19.047,0,80,50,51,74.510,27.056,90,87,50,1976,72.288,29.001,0,68,0
469,51,81.412,20.738,0,82,50,51,80.176,28.708,90,91,50,1976,76.788,31.166,0,71,0,51,60.431,12.399,0,60,50,51,60.843,22.403,90,62,50,1976,59.938,23.616,0,55,0,51,66.804,13.650,0,68,50,51,66.882,26.086,90,73,50,1976,64.923,26.148,0,60,0,51,75.863,18.937,0,80,50,51,73.941,26.709,90,87,50,1976,72.035,28.725,0,66,0
470,51,81.020,20.508,0,80,50,51,80.255,29.038,90,89,50,1976,77.062,31.402,0,71,0,51,60.529,11.914,0,62,50,51,61.137,21.947,90,62,50,1976,59.980,23.203,0,55,0,51,66.765,13.627,0,68,50,51,66.902,25.967,90,75,50,1976,64.734,26.023,0,60,0,51,75.510,18.636,0,80,50,51,73.961,26.834,90,85,50,1976,71.776,28.653,0,66,0
471,51,81.392,20.769,0,82,50,51,80.765,29.151,90,91,50,1976,77.301,31.436,0,71,0,51,60.902,12.202,0,60,50,51,60.882,21.519,90,62,50,1976,60.025,22.804,0,55,0,51,66.255,13.545,0,68,50,51,66.216,26.291,90,76,50,1976,64.478,26.013,0,60,0,51,75.451,18.268,0,80,50,51,73.941,27.202,90,85,50,1976,71.530,28.502,0,66,0
472,51,81.549,20.823,0,82,50,51,81.196,29.647,90,94,50,1976,77.284,31.505,0,71,0,51,61.490,12.365,0,62,50,51,61.412,21.896,90,60,50,1976,60.473,22.751,0,57,0,51,66.255,13.634,0,69,50,51,66.255,25.791,90,76,50,1976,64.345,25.929,0,60,0,51,75.000,18.225,0,80,50,51,73.098,26.942,90,85,50,1976,71.111,28.315,0,66,0
473,51,82.000,20.947,0,84,50,51,81.000,29.456,90,91,50,1976,77.360,31.526,0,71,0,51,63.039,12.701,0,64,50,51,62.098,21.396,90,62,50,1976,61.102,22.708,0,59,0,51,66.059,13.805,0,68,50,51,66.471,25.659,90,76,50,1976,64.268,25.915,0,60,0,51,74.588,17.855,0,78,50,51,72.549,26.500,90,85,50,1976,70.874,28.225,0,66,0
474,51,81.333,20.961,0,80,50,51,81.196,29.529,90,91,50,1976,77.261,31.428,0,71,0,51,65.118,13.236,0,69,50,51,63.431,21.744,90,64,50,1976,62.581,23.113,0,59,0,51,66.176,13.484,0,68,50,51,66.098,25.644,90,73,50,1976,64.300,25.930,0,60,0,51,74.608,17.953,0,80,50,51,71.941,26.567,90,84,50,1976,70.487,28.119,0,66,0
475,51,81.118,20.744,0,80,50,51,81.098,29.097,90,89,50,1976,77.246,31.371,0,71,0,51,66.824,14.680,0,69,50,51,65.333,22.539,90,68,50,1976,64.079,24.048,0,60,0,51,65.627,13.221,0,68,50,51,66.118,25.231,90,71,50,1976,64.205,25.760,0,60,0,51,73.784,18.043,0,76,50,51,72.000,26.654,90,84,50,1976,70.003,27.944,0,64,0
476,51,81.529,21.065,0,82,50,51,80.765,28.923,90,89,50,1976,77.175,31.311,0,71,0,51,68.843,15.301,0,71,50,51,66.784,22.533,90,69,50,1976,65.824,24.927,0,62,0,51,65.510,13.522,0,68,50,51,66.216,25.454,90,71,50,1976,64.003,25.819,0,59,0,51,73.020,17.546,0,76,50,51,71.686,26.207,90,84,50,1976,69.648,27.822,0,64,0
477,51,81.196,20.776,0,82,50,51,80.451,29.059,90,89,50,1976,76.963,31.138,0,71,0,51,71.098,15.885,0,73,50,51,68.941,23.315,90,69,50,1976,67.628,26.056,0,62,0,51,65.902,13.487,0,68,50,51,66.000,25.803,90,73,50,1976,64.168,25.881,0,60,0,51,72.490,17.369,0,76,50,51,71.725,26.345,90,82,50,1976,69.371,27.620,0,64,0
478,51,80.745,20.545,0,80,50,51,80.373,29.037,90,89,50,1976,76.606,31.066,0,71,0,51,73.176,16.941,0,75,50,51,70.275,23.722,90,73,50,1976,69.075,27.075,0,64,0,51,65.941,13.413,0,68,50,51,66.647,26.233,90,75,50,1976,64.496,25.925,0,60,0,51,72.020,16.985,0,75,50,51,70.843,26.140,90,82,50,1976,68.975,27.457,0,64,0
479,51,79.863,19.758,0,78,50,51,79.216,28.106,90,87,50,1976,76.359,30.883,0,69,0,51,74.137,17.468,0,75,50,51,71.784,24.242,90,76,50,1976,70.390,27.964,0,64,0,51,66.039,13.052,0,68,50,51,66.686,26.409,90,73,50,1976,64.607,26.068,0,60,0,51,71.686,17.185,0,75,50,51,70.745,26.152,90,82,50,1976,68.567,27.343,0,64,0
480,51,79.843,20.340,0,76,50,51,78.882,28.030,90,87,50,1976,76.135,30.906,0,69,0,51,75.176,17.987,0,75,50,51,72.824,24.847,90,78,50,1976,71.423,28.731,0,66,0,51,65.922,12.955,0,68,50,51,66.804,26.476,90,73,50,1976,64.749,26.225,0,60,0,51,71.216,17.068,0,75,50,51,70.255,26.087,90,82,50,1976,68.214,27.199,0,64,0
481,51,79.235,19.852,0,80,50,51,78.196,28.171,90,85,50,1976,75.713,30.880,0,69,0,51,76.471,18.720,0,76,50,51,73.647,25.096,90,80,50,1976,72.264,29.195,0,66,0,51,66.196,13.151,0,68,50,51,67.196,26.638,90,75,50,1976,65.078,26.583,0,60,0,51,70.902,16.829,0,73,50,51,69.412,25.733,90,82,50,1976,67.744,27.173,0,62,0
482,51,79.373,19.487,0,80,50,51,77.686,27.716,90,85,50,1976,75.754,30.975,0,69,0,51,77.059,19.284,0,78,50,51,74.275,25.070,90,80,50,1976,72.941,29.714,0,66,0,51,66.353,12.809,0,68,50,51,67.471,27.211,90,73,50,1976,65.142,26.645,0,60,0,51,70.725,16.829,0,75,50,51,69.549,25.759,90,80,50,1976,67.638,27.112,0,62,0
483,51,79.118,19.520,0,80,50,51,77.471,27.610,90,85,50,1976,75.586,30.845,0,69,0,51,77.745,19.595,0,78,50,51,74.863,25.136,90,82,50,1976,73.614,29.957,0,68,0,51,66.314,12.632,0,68,50,51,67.412,27.127,90,73,50,1976,65.250,26.674,0,60,0,51,70.157,16.946,0,75,50,51,69.157,25.735,90,80,50,1976,67.204,26.875,0,62,0
484,51,79.235,19.701,0,80,50,51,77.490,27.860,90,85,50,1976,75.307,30.774,0,69,0,51,78.333,19.437,0,78,50,51,75.333,25.228,90,82,50,1976,74.011,30.368,0,68,0,51,66.588,12.329,0,68,50,51,67.980,27.093,90,75,50,1976,65.481,26.620,0,60,0,51,70.039,16.985,0,73,50,51,69.157,25.510,90,78,50,1976,66.946,26.636,0,62,0
485,51,78.686,19.449,0,78,50,51,76.804,27.377,90,84,50,1976,75.220,30.669,0,69,0,51,78.725,19.593,0,78,50,51,76.353,25.178,90,82,50,1976,74.607,30.650,0,69,0,51,66.510,12.146,0,66,50,51,68.392,27.696,90,75,50,1976,65.395,26.510,0,60,0,51,69.745,16.605,0,73,50,51,68.471,24.865,90,78,50,1976,66.448,26.496,0,62,0
486,51,78.157,19.308,0,82,50,51,76.980,26.844,90,84,50,1976,75.085,30.668,0,69,0,51,78.745,19.798,0,78,50,51,76.941,25.330,90,84,50,1976,75.021,30.894,0,69,0,51,66.431,12.415,0,64,50,51,67.980,26.756,90,75,50,1976,65.262,26.050,0,62,0,51,69.353,16.721,0,73,50,51,68.314,25.260,90,78,50,1976,66.216,26.457,0,62,0
487,51,78.137,18.977,0,78,50,51,76.549,26.925,90,82,50,1976,74.822,30.553,0,69,0,51,79.137,19.919,0,78,50,51,76.922,25.731,90,84,50,1976,75.246,31.150,0,69,0,51,66.373,12.342,0,66,50,51,68.216,26.858,90,76,50,1976,65.096,25.471,0,62,0,51,68.882,16.313,0,73,50,51,67.980,25.140,90,76,50,1976,65.928,26.339,0,60,0
488,51,78.235,18.943,0,80,50,51,76.608,26.682,90,82,50,1976,74.784,30.385,0,69,0,51,79.431,19.882,0,78,50,51,77.039,25.791,90,85,50,1976,75.589,31.266,0,69,0,51,66.510,12.089,0,64,50,51,67.725,26.146,90,75,50,1976,64.971,24.978,0,62,0,51,68.373,15.946,0,73,50,51,67.235,24.790,90,76,50,1976,65.503,26.119,0,60,0
489,51,77.980,18.678,0,78,50,51,75.980,27.012,90,82,50,1976,74.507,30.286,0,69,0,51,79.353,19.625,0,78,50,51,76.902,25.624,90,85,50,1976,75.603,31.322,0,69,0,51,67.000,11.834,0,66,50,51,67.431,25.358,90,75,50,1976,64.813,24.402,0,62,0,51,68.157,15.762,0,71,50,51,67.098,24.909,90,76,50,1976,65.272,26.061,0,60,0
490,51,77.569,18.443,0,76,50,51,75.980,26.710,90,82,50,1976,74.473,30.197,0,69,0,51,79.569,19.988,0,78,50,51,77.314,26.289,90,87,50,1976,75.611,31.359,0,69,0,51,68.294,13.330,0,68,50,51,67.843,25.055,90,76,50,1976,65.279,24.272,0,62,0,51,67.804,15.872,0,71,50,51,66.941,24.730,90,76,50,1976,64.996,25.891,0,60,0
491,51,76.980,18.147,0,75,50,51,75.745,26.736,90,82,50,1976,74.301,30.146,0,69,0,51,79.431,19.750,0,78,50,51,77.157,26.033,90,85,50,1976,75.555,31.297,0,69,0,51,69.451,13.499,0,68,50,51,69.314,25.492,90,80,50,1976,66.097,24.232,0,64,0,51,67.510,16.095,0,71,50,51,66.549,24.792,90,76,50,1976,64.800,25.842,0,60,0
492,51,76.941,17.947,0,75,50,51,75.373,26.589,90,82,50,1976,73.986,30.033,0,68,0,51,79.098,20.169,0,76,50,51,77.235,26.318,90,85,50,1976,75.545,31.245,0,69,0,51,71.451,14.388,0,71,50,51,70.314,25.400,90,80,50,1976,67.368,24.483,0,64,0,51,66.608,15.538,0,71,50,51,65.882,24.557,90,75,50,1976,64.541,25.749,0,60,0
493,51,76.922,18.307,0,75,50,51,74.980,26.563,90,82,50,1976,73.748,29.915,0,68,0,51,79.137,19.941,0,78,50,51,76.510,25.891,90,84,50,1976,75.261,31.129,0,69,0,51,73.490,15.315,0,73,50,51,71.686,26.290,90,82,50,1976,68.543,25.148,0,66,0,51,66.725,15.609,0,71,50,51,66.157,24.636,90,76,50,1976,64.422,25.644,0,60,0
494,51,77.078,17.979,0,76,50,51,74.902,26.402,90,80,50,1976,73.525,29.776,0,68,0,51,78.882,19.528,0,78,50,51,76.706,25.628,90,84,50,1976,75.247,30.998,0,69,0,51,75.157,16.182,0,76,50,51,73.882,26.624,90,85,50,1976,70.279,25.922,0,68,0,51,66.510,15.386,0,71,50,51,66.255,24.475,90,76,50,1976,64.199,25.543,0,60,0
495,51,76.392,17.996,0,76,50,51,74.529,26.194,90,80,50,1976,73.277,29.504,0,68,0,51,78.706,19.218,0,78,50,51,76.333,25.793,90,84,50,1976,74.980,30.929,0,69,0,51,77.373,16.874,0,76,50,51,75.196,26.783,90,87,50,1976,71.800,26.802,0,69,0,51,66.078,15.241,0,69,50,51,66.078,24.587,90,73,50,1976,64.135,25.472,0,60,0
496,51,75.745,17.782,0,75,50,51,74.000,25.946,90,80,50,1976,72.844,29.455,0,66,0,51,78.137,18.991,0,78,50,51,75.804,25.443,90,82,50,1976,74.830,30.878,0,69,0,51,79.824,17.959,0,82,50,51,76.529,27.379,90,91,50,1976,73.263,27.772,0,69,0,51,65.667,14.661,0,69,50,51,65.882,24.656,90,75,50,1976,63.904,25.377,0,59,0
497,51,75.275,16.935,0,75,50,51,74.020,26.030,90,80,50,1976,72.685,29.336,0,66,0,51,78.235,18.902,0,78,50,51,76.000,25.605,90,82,50,1976,74.675,30.908,0,69,0,51,81.647,19.079,0,84,50,51,78.000,27.656,90,94,50,1976,74.704,28.702,0,71,0,51,65.745,14.667,0,71,50,51,65.784,25.005,90,75,50,1976,63.874,25.417,0,59,0
498,51,74.882,16.947,0,73,50,51,73.647,25.586,90,80,50,1976,72.423,29.131,0,66,0,51,78.275,19.557,0,78,50,51,75.804,25.465,90,82,50,1976,74.693,30.823,0,68,0,51,82.686,19.239,0,84,50,51,79.157,28.465,90,94,50,1976,75.617,29.507,0,71,0,51,65.902,14.876,0,69,50,51,65.882,24.654,90,73,50,1976,63.764,25.420,0,59,0
499,51,74.412,16.873,0,71,50,51,73.765,26.174,90,80,50,1976,72.109,28.972,0,66,0,51,77.980,19.482,0,76,50,51,75.725,25.620,90,80,50,1976,74.510,30.766,0,68,0,51,83.627,19.992,0,85,50,51,80.314,29.318,90,96,50,1976,76.707,30.043,0,71,0,51,65.686,14.737,0,69,50,51,65.922,24.651,90,73,50,1976,63.740,25.354,0,59,0
500,51,73.412,16.664,0,71,50,51,73.059,26.426,90,78,50,1976,71.693,28.890,0,66,0,51,77.941,19.245,0,76,50,51,75.765,25.802,90,82,50,1976,74.438,30.735,0,68,0,51,84.510,20.569,0,87,50,51,81.412,30.182,90,96,50,1976,77.677,30.766,0,73,0,51,65.471,15.022,0,68,50,51,65.804,24.888,90,75,50,1976,63.687,25.314,0,59,0
501,51,73.176,16.312,0,71,50,51,73.137,25.908,90,80,50,1976,71.370,28.694,0,66,0,51,77.392,19.048,0,75,50,51,75.549,25.429,90,82,50,1976,74.332,30.690,0,68,0,51,86.000,21.049,0,89,50,51,81.961,30.083,90,98,50,1976,78.426,31.083,0,73,0,51,65.392,15.060,0,68,50,51,65.941,24.727,90,76,50,1976,63.688,25.314,0,59,0
502,51,73.235,16.081,0,71,50,51,72.608,25.970,90,76,50,1976,71.144,28.451,0,64,0,51,77.490,19.082,0,75,50,51,75.471,25.313,90,82,50,1976,74.078,30.629,0,68,0,51,86.118,20.764,0,89,50,51,83.392,30.817,90,100,50,1976,79.064,31.486,0,73,0,51,65.294,15.000,0,69,50,51,66.216,24.890,90,75,50,1976,63.728,25.271,0,59,0
503,51,72.510,16.187,0,71,50,51,72.706,26.186,90,76,50,1976,70.844,28.408,0,64,0,51,77.392,19.064,0,75,50,51,75.059,24.973,90,82,50,1976,74.118,30.598,0,68,0,51,86.902,21.466,0,89,50,51,83.863,30.948,90,100,50,1976,79.772,31.913,0,75,0,51,65.627,15.322,0,69,50,51,66.373,24.817,90,75,50,1976,63.737,25.309,0,59,0
504,51,71.941,15.602,0,71,50,51,71.961,25.955,90,75,50,1976,70.405,28.150,0,64,0,51,76.824,18.946,0,76,50,51,74.608,24.531,90,80,50,1976,73.980,30.494,0,68,0,51,87.392,20.908,0,89,50,51,84.745,31.458,90,102,50,1976,80.301,32.216,0,75,0,51,65.902,14.606,0,69,50,51,66.216,25.071,90,73,50,1976,63.814,25.377,0,60,0
505,51,71.529,15.040,0,71,50,51,71.784,25.636,90,75,50,1976,70.113,27.919,0,64,0,51,77.294,18.650,0,76,50,51,74.902,24.208,90,80,50,1976,73.990,30.378,0,68,0,51,87.627,21.029,0,91,50,51,84.804,31.465,90,100,50,1976,80.703,32.506,0,75,0,51,65.784,14.708,0,69,50,51,66.451,25.318,90,75,50,1976,63.919,25.409,0,60,0
506,51,71.608,15.326,0,71,50,51,70.804,25.447,90,73,50,1976,69.805,27.770,0,64,0,51,77.078,18.524,0,76,50,51,74.627,24.611,90,78,50,1976,73.924,30.302,0,68,0,51,87.706,21.445,0,91,50,51,85.000,31.433,90,98,50,1976,80.887,32.746,0,75,0,51,65.863,14.604,0,69,50,51,66.804,25.525,90,75,50,1976,64.185,25.582,0,60,0
507,51,71.255,15.273,0,71,50,51,70.333,24.970,90,73,50,1976,69.410,27.676,0,64,0,51,77.020,18.542,0,76,50,51,74.471,24.860,90,80,50,1976,73.818,30.276,0,68,0,51,88.569,21.780,0,91,50,51,85.922,32.092,90,102,50,1976,81.146,32.790,0,75,0,51,65.627,14.401,0,69,50,51,66.824,25.346,90,75,50,1976,64.108,25.560,0,59,0
508,51,70.471,15.015,0,69,50,51,70.059,25.037,90,75,50,1976,69.060,27.508,0,64,0,51,77.078,18.206,0,76,50,51,74.353,24.737,90,80,50,1976,73.800,30.219,0,68,0,51,88.216,22.008,0,89,50,51,86.000,31.848,90,102,50,1976,81.062,32.781,0,75,0,51,65.804,14.111,0,69,50,51,66.431,24.934,90,73,50,1976,64.182,25.557,0,60,0
509,51,70.000,14.805,0,71,50,51,69.235,24.883,90,71,50,1976,68.579,27.294,0,62,0,51,77.294,17.941,0,76,50,51,74.431,24.836,90,78,50,1976,73.782,30.189,0,68,0,51,87.725,21.630,0,87,50,51,85.843,31.778,90,102,50,1976,81.074,32.826,0,75,0,51,65.863,14.277,0,69,50,51,66.804,25.043,90,75,50,1976,64.137,25.437,0,60,0
510,51,69.863,14.999,0,71,50,51,69.157,24.718,90,71,50,1976,68.161,27.191,0,62,0,51,77.176,17.955,0,76,50,51,75.039,25.472,90,80,50,1976,73.887,30.206,0,68,0,51,87.843,21.470,0,91,50,51,85.529,31.631,90,102,50,1976,81.025,32.818,0,75,0,51,65.451,14.504,0,68,50,51,66.765,24.969,90,75,50,1976,63.915,25.216,0,60,0
511,51,69.373,14.871,0,71,50,51,68.392,24.667,90,73,50,1976,67.736,27.075,0,62,0,51,76.863,18.397,0,76,50,51,74.373,25.248,90,78,50,1976,73.587,30.217,0,68,0,51,87.059,21.364,0,89,50,51,85.216,30.997,90,100,50,1976,80.681,32.614,0,75,0,51,65.392,14.258,0,68,50,51,66.137,24.538,90,75,50,1976,63.657,24.791,0,60,0
512,51,69.118,14.849,0,71,50,51,68.490,24.804,90,73,50,1976,67.602,26.967,0,62,0,51,76.961,18.337,0,76,50,51,74.471,25.557,90,80,50,1976,73.822,30.286,0,68,0,51,87.667,21.811,0,91,50,51,85.098,30.996,90,102,50,1976,80.616,32.547,0,75,0,51,65.471,14.565,0,69,50,51,66.235,24.378,90,75,50,1976,63.551,24.379,0,60,0
513,51,69.157,14.617,0,69,50,51,67.510,24.365,90,71,50,1976,67.211,26.696,0,62,0,51,76.627,18.215,0,76,50,51,74.980,25.914,90,78,50,1976,73.916,30.226,0,69,0,51,86.784,21.466,0,89,50,51,85.000,31.261,90,102,50,1976,80.503,32.505,0,75,0,51,65.490,14.515,0,69,50,51,65.882,24.051,90,75,50,1976,63.453,24.052,0,60,0
514,51,68.608,15.044,0,68,50,51,67.529,24.997,90,71,50,1976,66.800,26.632,0,60,0,51,77.157,18.103,0,76,50,51,75.176,26.252,90,82,50,1976,73.985,30.212,0,68,0,51,86.784,21.260,0,91,50,51,84.373,31.320,90,102,50,1976,80.275,32.350,0,75,0,51,65.882,14.989,0,69,50,51,66.078,23.568,90,75,50,1976,63.397,23.623,0,60,0
515,51,68.020,14.797,0,66,50,51,66.686,24.193,90,71,50,1976,66.422,26.538,0,60,0,51,77.118,17.900,0,78,50,51,75.000,26.211,90,80,50,1976,73.940,30.139,0,68,0,51,86.706,21.547,0,91,50,51,83.765,30.698,90,100,50,1976,80.093,32.342,0,75,0,51,66.333,14.732,0,69,50,51,66.529,23.345,90,75,50,1976,63.858,23.412,0,62,0
516,51,67.588,14.511,0,68,50,51,65.902,24.371,90,69,50,1976,66.036,26.417,0,60,0,51,76.902,18.246,0,78,50,51,74.725,26.190,90,80,50,1976,73.810,29.907,0,69,0,51,86.745,21.139,0,89,50,51,83.569,30.528,90,100,50,1976,80.008,32.211,0,75,0,51,68.059,15.352,0,73,50,51,67.549,23.644,90,78,50,1976,64.662,23.632,0,62,0
517,51,67.569,14.525,0,66,50,51,65.784,24.016,90,69,50,1976,65.727,26.313,0,60,0,51,76.549,18.051,0,76,50,51,74.353,25.551,90,82,50,1976,73.519,29.653,0,68,0,51,86.431,20.931,0,89,50,51,82.980,29.876,90,100,50,1976,79.873,32.092,0,75,0,51,69.294,16.008,0,73,50,51,69.020,24.113,90,82,50,1976,65.824,24.110,0,62,0
518,51,67.235,14.431,0,66,50,51,65.608,23.666,90,69,50,1976,65.400,26.190,0,60,0,51,76.529,17.889,0,76,50,51,74.588,26.541,90,82,50,1976,73.284,29.708,0,68,0,51,86.549,20.710,0,89,50,51,82.961,29.702,90,98,50,1976,79.689,32.069,0,73,0,51,71.569,17.215,0,71,50,51,70.294,24.889,90,84,50,1976,67.278,24.820,0,64,0
