time,value,interval_20s,ID,estado
31.28547579,65.15560773,"(20,40]",21,immobilized
32.52086811,65.63578631,"(20,40]",21,immobilized
33.75626043,68.33493613,"(20,40]",21,immobilized
35.02504174,71.77123405,"(20,40]",21,immobilized
36.26043406,71.31811771,"(20,40]",21,immobilized
37.52921536,69.95932177,"(20,40]",21,immobilized
38.76460768,66.11511418,"(20,40]",21,immobilized
40,61.01904128,"(20,40]",21,immobilized
41.20200334,58.63350408,"(40,60]",21,immobilized
42.47078464,59.20062142,"(40,60]",21,immobilized
43.73956594,60.31778654,"(40,60]",21,immobilized
45.2754591,69.04613007,"(40,60]",21,immobilized
46.9115192,67.25493523,"(40,60]",21,immobilized
48.21368948,63.54118068,"(40,60]",21,immobilized
49.38230384,62.30786277,"(40,60]",21,immobilized
50.58430718,65.76400923,"(40,60]",21,immobilized
51.78631052,72.4937325,"(40,60]",21,immobilized
52.95492487,76.49830322,"(40,60]",21,immobilized
54.12353923,78.53246287,"(40,60]",21,immobilized
55.32554257,78.38959487,"(40,60]",21,immobilized
56.52754591,75.15863165,"(40,60]",21,immobilized
57.69616027,71.52608596,"(40,60]",21,immobilized
58.89816361,67.79877688,"(40,60]",21,immobilized
60,65.4284628,"(40,60]",21,immobilized
61.20200334,61.7788719,"(60,80]",21,immobilized
62.43739566,58.0125373,"(60,80]",21,immobilized
63.67278798,60.97903771,"(60,80]",21,immobilized
64.94156928,60.04335502,"(60,80]",21,immobilized
66.31051753,67.77738674,"(60,80]",21,immobilized
67.94657763,67.6784717,"(60,80]",21,immobilized
69.28213689,65.08788776,"(60,80]",21,immobilized
70.45075125,63.65402849,"(60,80]",21,immobilized
71.55258765,66.49681896,"(60,80]",21,immobilized
72.68781302,68.8513241,"(60,80]",21,immobilized
73.92320534,70.2156598,"(60,80]",21,immobilized
75.02504174,66.02290571,"(60,80]",21,immobilized
76.22704508,67.68087286,"(60,80]",21,immobilized
77.39565943,67.30927513,"(60,80]",21,immobilized
78.66444073,68.30853946,"(60,80]",21,immobilized
79.89983306,70.14140353,"(60,80]",21,immobilized
0.601001669,39.60273743,"[0,20]",25,immobilized
2.270450751,40.38650395,"[0,20]",25,immobilized
3.87312187,40.54779324,"[0,20]",25,immobilized
5.575959933,40.93943395,"[0,20]",25,immobilized
7.312186978,42.04498891,"[0,20]",25,immobilized
9.048414023,41.06615566,"[0,20]",25,immobilized
10.75125209,39.7312062,"[0,20]",25,immobilized
12.28714524,38.82491164,"[0,20]",25,immobilized
13.72287145,37.72238787,"[0,20]",25,immobilized
15.19198664,37.18088016,"[0,20]",25,immobilized
16.62771285,37.46821886,"[0,20]",25,immobilized
18.06343907,37.04704844,"[0,20]",25,immobilized
19.49916528,37.48094513,"[0,20]",25,immobilized
20.93489149,37.27622505,"(20,40]",25,immobilized
22.3706177,36.89642655,"(20,40]",25,immobilized
23.80634391,36.38530525,"(20,40]",25,immobilized
25.20868114,38.15658401,"(20,40]",25,immobilized
26.67779633,40.01332314,"(20,40]",25,immobilized
28.28046745,39.50730308,"(20,40]",25,immobilized
29.94991653,40.53010292,"(20,40]",25,immobilized
31.38564274,40.71782316,"(20,40]",25,immobilized
33.35559265,37.6115264,"(20,40]",25,immobilized
34.82470785,39.69506767,"(20,40]",25,immobilized
36.69449082,40.22832934,"(20,40]",25,immobilized
38.56427379,39.28673876,"(20,40]",25,immobilized
40.10016694,37.3238596,"(40,60]",25,immobilized
41.66944908,36.2759378,"(40,60]",25,immobilized
43.13856427,34.72433443,"(40,60]",25,immobilized
44.57429048,34.88609439,"(40,60]",25,immobilized
46.04340568,35.64474626,"(40,60]",25,immobilized
47.57929883,36.7018026,"(40,60]",25,immobilized
49.18196995,38.43302089,"(40,60]",25,immobilized
50.78464107,37.72044481,"(40,60]",25,immobilized
52.38731219,37.4934046,"(40,60]",25,immobilized
53.98998331,37.34333607,"(40,60]",25,immobilized
55.49248748,37.63663108,"(40,60]",25,immobilized
56.99499165,37.95926284,"(40,60]",25,immobilized
58.46410684,38.06963888,"(40,60]",25,immobilized
59.93322204,38.06362729,"(40,60]",25,immobilized
61.33555927,39.12839923,"(60,80]",25,immobilized
62.83806344,38.9855373,"(60,80]",25,immobilized
64.40734558,37.97275695,"(60,80]",25,immobilized
65.87646077,37.97609042,"(60,80]",25,immobilized
67.41235392,39.13203165,"(60,80]",25,immobilized
69.04841402,40.50691664,"(60,80]",25,immobilized
70.68447412,40.6718686,"(60,80]",25,immobilized
72.42070117,41.63056685,"(60,80]",25,immobilized
74.02337229,40.94491481,"(60,80]",25,immobilized
75.69282137,39.99526373,"(60,80]",25,immobilized
77.29549249,38.62203592,"(60,80]",25,immobilized
78.86477462,37.59625014,"(60,80]",25,immobilized
1.302170284,131.5579242,"[0,20]",26,immobilized
2.537562604,121.9597733,"[0,20]",26,immobilized
3.806343907,115.5638789,"[0,20]",26,immobilized
5.008347245,103.6596294,"[0,20]",26,immobilized
6.277128548,105.5514937,"[0,20]",26,immobilized
7.779632721,113.8216831,"[0,20]",26,immobilized
9.482470785,119.7456122,"[0,20]",26,immobilized
10.88480801,111.7992802,"[0,20]",26,immobilized
12.25375626,114.8131468,"[0,20]",26,immobilized
13.58931553,118.2349189,"[0,20]",26,immobilized
14.99165275,129.2593101,"[0,20]",26,immobilized
16.39398998,124.0342452,"[0,20]",26,immobilized
17.79632721,123.2354704,"[0,20]",26,immobilized
19.13188648,120.059024,"[0,20]",26,immobilized
20.56761269,120.7404536,"(20,40]",26,immobilized
21.86978297,126.3100235,"(20,40]",26,immobilized
23.13856427,123.5651781,"(20,40]",26,immobilized
24.40734558,122.1257813,"(20,40]",26,immobilized
25.6427379,115.6451626,"(20,40]",26,immobilized
26.87813022,115.5442592,"(20,40]",26,immobilized
28.38063439,126.8679867,"(20,40]",26,immobilized
29.98330551,132.2220788,"(20,40]",26,immobilized
31.35225376,136.1275827,"(20,40]",26,immobilized
32.721202,135.9860504,"(20,40]",26,immobilized
34.02337229,136.2768031,"(20,40]",26,immobilized
35.29215359,138.0461789,"(20,40]",26,immobilized
36.56093489,137.9171227,"(20,40]",26,immobilized
37.82971619,136.1779792,"(20,40]",26,immobilized
39.13188648,140.4657245,"(20,40]",26,immobilized
40.40066778,137.3783393,"(40,60]",26,immobilized
41.60267112,130.9976229,"(40,60]",26,immobilized
42.87145242,126.0717337,"(40,60]",26,immobilized
44.07345576,127.3582765,"(40,60]",26,immobilized
45.37562604,130.0916387,"(40,60]",26,immobilized
46.71118531,128.039371,"(40,60]",26,immobilized
47.97996661,124.8333629,"(40,60]",26,immobilized
49.21535893,142.4412167,"(40,60]",26,immobilized
50.48414023,138.4606795,"(40,60]",26,immobilized
51.88647746,148.141226,"(40,60]",26,immobilized
53.48914858,155.0460752,"(40,60]",26,immobilized
54.92487479,157.5221425,"(40,60]",26,immobilized
56.26043406,165.0289985,"(40,60]",26,immobilized
57.6293823,166.0199858,"(40,60]",26,immobilized
58.93155259,168.3030039,"(40,60]",26,immobilized
60.30050083,170.9327379,"(60,80]",26,immobilized
61.60267112,167.0145039,"(60,80]",26,immobilized
62.87145242,156.5174227,"(60,80]",26,immobilized
64.14023372,156.9059196,"(60,80]",26,immobilized
65.40901503,153.150018,"(60,80]",26,immobilized
66.64440735,148.5085844,"(60,80]",26,immobilized
67.94657763,158.1419667,"(60,80]",26,immobilized
69.51585977,166.6054739,"(60,80]",26,immobilized
71.0851419,163.2237428,"(60,80]",26,immobilized
72.5542571,161.9569527,"(60,80]",26,immobilized
73.95659432,160.67082,"(60,80]",26,immobilized
75.25876461,161.5507572,"(60,80]",26,immobilized
76.52754591,161.3344834,"(60,80]",26,immobilized
77.76293823,159.7871926,"(60,80]",26,immobilized
78.99833055,162.154006,"(60,80]",26,immobilized
0.868113523,59.02367383,"[0,20]",27,immobilized
2.537562604,51.98618787,"[0,20]",27,immobilized
4.240400668,51.88231654,"[0,20]",27,immobilized
6.043405676,54.0790638,"[0,20]",27,immobilized
7.74624374,51.90082725,"[0,20]",27,immobilized
9.515859766,51.19305284,"[0,20]",27,immobilized
11.28547579,50.71685227,"[0,20]",27,immobilized
12.98831386,48.20647779,"[0,20]",27,immobilized
14.65776294,48.94264275,"[0,20]",27,immobilized
16.46076795,54.79831428,"[0,20]",27,immobilized
18.3639399,55.70337005,"[0,20]",27,immobilized
20.06677796,57.82644381,"(20,40]",27,immobilized
21.73622705,60.08494193,"(20,40]",27,immobilized
23.43906511,61.10477448,"(20,40]",27,immobilized
25.10851419,63.25678544,"(20,40]",27,immobilized
26.81135225,59.72107093,"(20,40]",27,immobilized
28.48080134,56.84038411,"(20,40]",27,immobilized
30.28380634,58.85808462,"(20,40]",27,immobilized
32.12020033,60.83392137,"(20,40]",27,immobilized
33.95659432,59.42863808,"(20,40]",27,immobilized
35.79298831,62.2815316,"(20,40]",27,immobilized
37.66277129,61.93078341,"(20,40]",27,immobilized
39.46577629,57.65186983,"(20,40]",27,immobilized
41.20200334,51.58752657,"(40,60]",27,immobilized
42.23706177,52.23380443,"(40,60]",27,immobilized
44.70784641,58.7919431,"(40,60]",27,immobilized
46.77796327,58.39365581,"(40,60]",27,immobilized
48.48080134,55.85539424,"(40,60]",27,immobilized
50.15025042,53.48556252,"(40,60]",27,immobilized
51.78631052,61.85699747,"(40,60]",27,immobilized
53.42237062,63.44312727,"(40,60]",27,immobilized
55.0918197,63.45165377,"(40,60]",27,immobilized
56.7278798,61.72683715,"(40,60]",27,immobilized
58.39732888,60.1714734,"(40,60]",27,immobilized
60.03338898,58.35897055,"(60,80]",27,immobilized
61.76961603,58.52062442,"(60,80]",27,immobilized
63.50584307,58.50013577,"(60,80]",27,immobilized
65.20868114,53.58168916,"(60,80]",27,immobilized
66.74457429,54.08562392,"(60,80]",27,immobilized
68.74791319,58.90760996,"(60,80]",27,immobilized
70.71786311,62.88917694,"(60,80]",27,immobilized
72.42070117,57.00709725,"(60,80]",27,immobilized
74.09015025,58.27362742,"(60,80]",27,immobilized
75.65943239,60.96901133,"(60,80]",27,immobilized
77.22871452,59.27858084,"(60,80]",27,immobilized
78.79799666,56.52571331,"(60,80]",27,immobilized
0.066777963,67.53589743,"[0,20]",28,immobilized
3.238731219,70.85431391,"[0,20]",28,immobilized
5.30884808,75.02802139,"[0,20]",28,immobilized
8.58096828,73.92419917,"[0,20]",28,immobilized
10.71786311,76.78037528,"[0,20]",28,immobilized
13.62270451,75.83998534,"[0,20]",28,immobilized
15.69282137,79.40788256,"[0,20]",28,immobilized
19.16527546,76.88828416,"[0,20]",28,immobilized
21.30217028,80.38609599,"(20,40]",28,immobilized
24.74123539,77.27223632,"(20,40]",28,immobilized
27.01168614,79.00003578,"(20,40]",28,immobilized
29.94991653,75.69945384,"(20,40]",28,immobilized
32.08681135,78.30614423,"(20,40]",28,immobilized
34.82470785,77.36388452,"(20,40]",28,immobilized
36.89482471,80.59086177,"(20,40]",28,immobilized
39.03171953,82.88575082,"(20,40]",28,immobilized
41.83639399,81.03975685,"(40,60]",28,immobilized
44.04006678,83.66980376,"(40,60]",28,immobilized
46.84474124,80.63064598,"(40,60]",28,immobilized
48.9148581,82.60935899,"(40,60]",28,immobilized
51.75292154,79.93563848,"(40,60]",28,immobilized
53.98998331,82.73061929,"(40,60]",28,immobilized
56.7278798,80.00656272,"(40,60]",28,immobilized
58.93155259,82.12295712,"(40,60]",28,immobilized
61.56928214,79.88764648,"(60,80]",28,immobilized
63.639399,81.72450148,"(60,80]",28,immobilized
66.37729549,80.86893627,"(60,80]",28,immobilized
68.44741235,84.08556572,"(60,80]",28,immobilized
71.11853088,81.96418208,"(60,80]",28,immobilized
73.18864775,83.80263508,"(60,80]",28,immobilized
75.62604341,82.50056592,"(60,80]",28,immobilized
77.6293823,84.77012954,"(60,80]",28,immobilized
79.66611018,86.92960534,"(60,80]",28,immobilized
0.567612688,111.2532152,"[0,20]",30,immobilized
2.23706177,114.1751737,"[0,20]",30,immobilized
3.87312187,101.3258056,"[0,20]",30,immobilized
5.409015025,98.30044308,"[0,20]",30,immobilized
6.94490818,103.0262051,"[0,20]",30,immobilized
8.58096828,103.8939523,"[0,20]",30,immobilized
10.21702838,100.9644399,"[0,20]",30,immobilized
11.85308848,99.33795059,"[0,20]",30,immobilized
13.4557596,96.85392544,"[0,20]",30,immobilized
15.05843072,97.40971464,"[0,20]",30,immobilized
16.62771285,91.1489408,"[0,20]",30,immobilized
18.23038397,90.57151168,"[0,20]",30,immobilized
19.76627713,90.91677605,"[0,20]",30,immobilized
21.33555927,92.87186823,"(20,40]",30,immobilized
22.87145242,90.65068576,"(20,40]",30,immobilized
24.37395659,91.88774936,"(20,40]",30,immobilized
25.90984975,93.05517428,"(20,40]",30,immobilized
27.4457429,92.81449102,"(20,40]",30,immobilized
29.01502504,95.38982559,"(20,40]",30,immobilized
30.5509182,94.44026034,"(20,40]",30,immobilized
32.08681135,98.6327348,"(20,40]",30,immobilized
33.65609349,99.53791514,"(20,40]",30,immobilized
35.29215359,100.2877307,"(20,40]",30,immobilized
36.86143573,103.0933817,"(20,40]",30,immobilized
38.49749583,99.75931491,"(20,40]",30,immobilized
40.06677796,96.96090355,"(40,60]",30,immobilized
41.66944908,96.12984878,"(40,60]",30,immobilized
43.23873122,94.79575875,"(40,60]",30,immobilized
44.77462437,91.53241379,"(40,60]",30,immobilized
46.24373957,91.67462655,"(40,60]",30,immobilized
47.77963272,92.85251648,"(40,60]",30,immobilized
49.28213689,94.07972897,"(40,60]",30,immobilized
50.81803005,93.42191451,"(40,60]",30,immobilized
52.35392321,93.59966567,"(40,60]",30,immobilized
53.92320534,94.46125817,"(40,60]",30,immobilized
55.49248748,94.30256005,"(40,60]",30,immobilized
57.0951586,94.75357271,"(40,60]",30,immobilized
58.69782972,94.77192061,"(40,60]",30,immobilized
60.33388982,96.58528402,"(60,80]",30,immobilized
61.93656093,98.58514126,"(60,80]",30,immobilized
63.57262104,99.55195412,"(60,80]",30,immobilized
65.34223706,97.05342705,"(60,80]",30,immobilized
67.07846411,96.24202882,"(60,80]",30,immobilized
68.81469115,97.87565064,"(60,80]",30,immobilized
70.61769616,98.12425104,"(60,80]",30,immobilized
72.38731219,98.14558834,"(60,80]",30,immobilized
74.15692821,98.05616608,"(60,80]",30,immobilized
75.89315526,97.65592334,"(60,80]",30,immobilized
77.69616027,98.19713933,"(60,80]",30,immobilized
79.46577629,100.0498192,"(60,80]",30,immobilized
0.500834725,103.145504,"[0,20]",32,immobilized
2.070116861,103.4458021,"[0,20]",32,immobilized
3.639398998,102.9068646,"[0,20]",32,immobilized
5.208681135,101.1105841,"[0,20]",32,immobilized
6.777963272,100.6612316,"[0,20]",32,immobilized
8.380634391,103.6924953,"[0,20]",32,immobilized
9.949916528,102.2041779,"[0,20]",32,immobilized
11.48580968,100.5446494,"[0,20]",32,immobilized
13.05509182,100.7847125,"[0,20]",32,immobilized
14.65776294,98.76919554,"[0,20]",32,immobilized
16.22704508,98.39886194,"[0,20]",32,immobilized
17.82971619,100.460121,"[0,20]",32,immobilized
19.43238731,99.38186513,"[0,20]",32,immobilized
20.93489149,99.96972101,"(20,40]",32,immobilized
22.5375626,100.3365377,"(20,40]",32,immobilized
24.10684474,97.7557961,"(20,40]",32,immobilized
25.67612688,98.64647066,"(20,40]",32,immobilized
27.278798,99.15654519,"(20,40]",32,immobilized
28.84808013,97.54099654,"(20,40]",32,immobilized
30.41736227,96.05057405,"(20,40]",32,immobilized
31.98664441,98.97023115,"(20,40]",32,immobilized
33.55592654,97.88209735,"(20,40]",32,immobilized
35.12520868,96.79003138,"(20,40]",32,immobilized
36.7278798,101.3042398,"(20,40]",32,immobilized
38.39732888,99.62517075,"(20,40]",32,immobilized
40.03338898,101.9852427,"(40,60]",32,immobilized
41.6360601,106.6438496,"(40,60]",32,immobilized
43.2721202,103.4141827,"(40,60]",32,immobilized
44.9081803,101.9121784,"(40,60]",32,immobilized
46.5442404,101.7135643,"(40,60]",32,immobilized
48.14691152,95.64637305,"(40,60]",32,immobilized
49.71619366,93.17729485,"(40,60]",32,immobilized
51.31886477,91.73025377,"(40,60]",32,immobilized
52.88814691,90.14775079,"(40,60]",32,immobilized
54.49081803,88.33711721,"(40,60]",32,immobilized
56.06010017,88.37185281,"(40,60]",32,immobilized
57.6293823,89.83984761,"(40,60]",32,immobilized
59.19866444,92.24747203,"(40,60]",32,immobilized
60.7345576,95.67078111,"(60,80]",32,immobilized
62.30383973,94.88035259,"(60,80]",32,immobilized
63.83973289,92.94759357,"(60,80]",32,immobilized
65.40901503,93.27404141,"(60,80]",32,immobilized
66.94490818,91.34324068,"(60,80]",32,immobilized
68.51419032,91.38801246,"(60,80]",32,immobilized
70.08347245,90.58094326,"(60,80]",32,immobilized
71.61936561,89.65888279,"(60,80]",32,immobilized
73.18864775,89.44397491,"(60,80]",32,immobilized
74.75792988,90.05274479,"(60,80]",32,immobilized
76.32721202,90.30033617,"(60,80]",32,immobilized
77.86310518,89.25151174,"(60,80]",32,immobilized
79.43238731,87.97898178,"(60,80]",32,immobilized
0.300500835,50.92743477,"[0,20]",1,Moving
1.335559265,51.46281016,"[0,20]",1,Moving
2.370617696,51.40864414,"[0,20]",1,Moving
3.372287145,51.2473368,"[0,20]",1,Moving
4.340567613,51.30292797,"[0,20]",1,Moving
5.375626043,51.68868819,"[0,20]",1,Moving
6.377295492,51.66465481,"[0,20]",1,Moving
7.378964942,51.67454783,"[0,20]",1,Moving
8.380634391,51.46467506,"[0,20]",1,Moving
9.38230384,51.22336462,"[0,20]",1,Moving
10.35058431,51.93472207,"[0,20]",1,Moving
11.35225376,52.72632897,"[0,20]",1,Moving
12.28714524,53.23268239,"[0,20]",1,Moving
13.28881469,53.72460237,"[0,20]",1,Moving
14.1903172,53.57509725,"[0,20]",1,Moving
15.19198664,53.2188765,"[0,20]",1,Moving
16.19365609,53.83884821,"[0,20]",1,Moving
17.19532554,52.93856752,"[0,20]",1,Moving
18.16360601,52.20288043,"[0,20]",1,Moving
19.16527546,52.32361303,"[0,20]",1,Moving
20.10016694,52.44887573,"(20,40]",1,Moving
21.10183639,52.32460247,"(20,40]",1,Moving
22.07011686,52.20014183,"(20,40]",1,Moving
23.10517529,52.38038084,"(20,40]",1,Moving
24.14023372,52.76436309,"(20,40]",1,Moving
25.10851419,54.54376788,"(20,40]",1,Moving
26.11018364,54.55262385,"(20,40]",1,Moving
27.14524207,55.06591757,"(20,40]",1,Moving
28.11352254,54.71759743,"(20,40]",1,Moving
29.11519199,54.88697511,"(20,40]",1,Moving
30.15025042,54.73793473,"(20,40]",1,Moving
31.25208681,54.23190478,"(20,40]",1,Moving
32.32053422,54.16676945,"(20,40]",1,Moving
33.35559265,54.13448449,"(20,40]",1,Moving
34.42404007,54.92062859,"(20,40]",1,Moving
35.4590985,54.5691258,"(20,40]",1,Moving
36.46076795,54.60229552,"(20,40]",1,Moving
37.4624374,54.43104948,"(20,40]",1,Moving
38.49749583,54.59314439,"(20,40]",1,Moving
39.53255426,55.57771174,"(20,40]",1,Moving
40.53422371,55.62586837,"(40,60]",1,Moving
41.56928214,56.0647966,"(40,60]",1,Moving
42.57095159,55.86441449,"(40,60]",1,Moving
43.57262104,55.65042039,"(40,60]",1,Moving
44.57429048,55.48330272,"(40,60]",1,Moving
45.6427379,55.44295745,"(40,60]",1,Moving
46.71118531,56.03831378,"(40,60]",1,Moving
47.74624374,55.8065265,"(40,60]",1,Moving
48.74791319,55.11218627,"(40,60]",1,Moving
49.71619366,54.49121449,"(40,60]",1,Moving
50.71786311,54.23607023,"(40,60]",1,Moving
51.71953255,53.53885511,"(40,60]",1,Moving
52.68781302,53.97076985,"(40,60]",1,Moving
53.72287145,54.78699367,"(40,60]",1,Moving
54.7245409,55.05557441,"(40,60]",1,Moving
55.79298831,56.21406967,"(40,60]",1,Moving
56.92821369,55.06550082,"(40,60]",1,Moving
57.96327212,55.7774647,"(40,60]",1,Moving
58.96494157,56.10859527,"(40,60]",1,Moving
59.96661102,56.01334316,"(40,60]",1,Moving
60.96828047,55.83511501,"(60,80]",1,Moving
61.96994992,55.96060153,"(60,80]",1,Moving
63.00500835,56.48783582,"(60,80]",1,Moving
64.04006678,56.49578607,"(60,80]",1,Moving
65.04173623,56.58905164,"(60,80]",1,Moving
66.07679466,56.66761183,"(60,80]",1,Moving
67.11185309,56.62289952,"(60,80]",1,Moving
68.11352254,55.67244191,"(60,80]",1,Moving
69.11519199,55.57249029,"(60,80]",1,Moving
70.01669449,56.76009319,"(60,80]",1,Moving
70.98497496,59.04787716,"(60,80]",1,Moving
71.91986644,59.03594489,"(60,80]",1,Moving
72.88814691,58.84800297,"(60,80]",1,Moving
73.92320534,58.87844838,"(60,80]",1,Moving
74.92487479,58.27964894,"(60,80]",1,Moving
75.92654424,57.57191098,"(60,80]",1,Moving
76.96160267,57.99587463,"(60,80]",1,Moving
77.9966611,57.57825434,"(60,80]",1,Moving
79.06510851,57.53135892,"(60,80]",1,Moving
1.669449082,44.95323628,"[0,20]",2,Moving
3.67278798,44.91806417,"[0,20]",2,Moving
5.70951586,45.87576795,"[0,20]",2,Moving
7.813021703,47.18965454,"[0,20]",2,Moving
9.849749583,47.02038238,"[0,20]",2,Moving
12.05342237,48.27986097,"[0,20]",2,Moving
14.05676127,46.68108729,"[0,20]",2,Moving
15.85976628,45.83673457,"[0,20]",2,Moving
17.82971619,45.98248782,"[0,20]",2,Moving
19.83305509,46.47922999,"[0,20]",2,Moving
21.90317195,47.53052397,"(20,40]",2,Moving
24.04006678,48.43899993,"(20,40]",2,Moving
26.14357262,47.6667387,"(20,40]",2,Moving
28.14691152,48.84883928,"(20,40]",2,Moving
29.98330551,45.81532667,"(20,40]",2,Moving
31.78631052,44.78607843,"(20,40]",2,Moving
33.75626043,44.93891231,"(20,40]",2,Moving
35.69282137,44.8838008,"(20,40]",2,Moving
37.66277129,45.47240883,"(20,40]",2,Moving
39.73288815,46.2608699,"(20,40]",2,Moving
41.76961603,46.98021646,"(40,60]",2,Moving
43.80634391,47.95483048,"(40,60]",2,Moving
45.8096828,47.72058281,"(40,60]",2,Moving
47.84641068,48.14500147,"(40,60]",2,Moving
49.94991653,49.0083338,"(40,60]",2,Moving
52.22036728,50.40925354,"(40,60]",2,Moving
54.09015025,51.09791404,"(40,60]",2,Moving
56.02671119,47.2716058,"(40,60]",2,Moving
57.82971619,47.85010358,"(40,60]",2,Moving
59.69949917,47.36081016,"(40,60]",2,Moving
61.56928214,47.84914549,"(60,80]",2,Moving
63.53923205,46.35046277,"(60,80]",2,Moving
65.50918197,47.42022809,"(60,80]",2,Moving
67.51252087,47.32686393,"(60,80]",2,Moving
69.58263773,48.03114103,"(60,80]",2,Moving
71.71953255,48.76079017,"(60,80]",2,Moving
73.62270451,47.58261812,"(60,80]",2,Moving
75.49248748,45.58265477,"(60,80]",2,Moving
77.49582638,45.78500603,"(60,80]",2,Moving
79.53255426,47.09941073,"(60,80]",2,Moving
1.068447412,48.77910805,"[0,20]",3,Moving
2.904841402,50.17623415,"[0,20]",3,Moving
5.843071786,37.51245074,"[0,20]",3,Moving
6.644407346,34.81830378,"[0,20]",3,Moving
8.547579299,36.91464544,"[0,20]",3,Moving
10.41736227,37.84796125,"[0,20]",3,Moving
12.22036728,38.20777891,"[0,20]",3,Moving
14.12353923,41.94593433,"[0,20]",3,Moving
15.9933222,42.87929605,"[0,20]",3,Moving
17.86310518,42.07355392,"[0,20]",3,Moving
19.69949917,42.06220923,"[0,20]",3,Moving
21.46911519,43.88691458,"(20,40]",3,Moving
23.30550918,42.96062505,"(20,40]",3,Moving
25.07512521,42.85918824,"(20,40]",3,Moving
26.87813022,43.52944634,"(20,40]",3,Moving
28.64774624,43.36131558,"(20,40]",3,Moving
30.38397329,41.58854273,"(20,40]",3,Moving
32.1869783,43.15598747,"(20,40]",3,Moving
34.05676127,43.64437718,"(20,40]",3,Moving
35.8263773,42.96362639,"(20,40]",3,Moving
37.59599332,42.45387966,"(20,40]",3,Moving
39.36560935,42.70521529,"(20,40]",3,Moving
41.10183639,42.39910648,"(40,60]",3,Moving
42.9048414,43.15034809,"(40,60]",3,Moving
44.70784641,42.3847319,"(40,60]",3,Moving
46.57762938,44.64822879,"(40,60]",3,Moving
48.41402337,44.98556115,"(40,60]",3,Moving
50.1836394,45.56739064,"(40,60]",3,Moving
52.05342237,45.49871394,"(40,60]",3,Moving
53.88981636,43.52907503,"(40,60]",3,Moving
55.65943239,42.26548926,"(40,60]",3,Moving
57.4624374,45.65101363,"(40,60]",3,Moving
59.2654424,47.2025334,"(40,60]",3,Moving
61.03505843,45.39436702,"(60,80]",3,Moving
62.77128548,44.52895979,"(60,80]",3,Moving
64.5409015,45.52201599,"(60,80]",3,Moving
65.14190317,48.10470105,"(60,80]",3,Moving
66.34390651,46.14803468,"(60,80]",3,Moving
68.11352254,45.01314983,"(60,80]",3,Moving
69.84974958,45.76900933,"(60,80]",3,Moving
71.58597663,44.90346447,"(60,80]",3,Moving
73.32220367,47.1396654,"(60,80]",3,Moving
75.0918197,47.45354736,"(60,80]",3,Moving
76.86143573,48.39126593,"(60,80]",3,Moving
78.66444073,47.96798584,"(60,80]",3,Moving
0.300500835,61.67678831,"[0,20]",5,Moving
3.639398998,62.14011128,"[0,20]",5,Moving
7.045075125,63.05909745,"[0,20]",5,Moving
11.4524207,63.77264108,"[0,20]",5,Moving
14.52420701,62.01241216,"[0,20]",5,Moving
18.29716194,60.84831934,"[0,20]",5,Moving
21.16861436,60.99645094,"(20,40]",5,Moving
25.40901503,60.93357121,"(20,40]",5,Moving
28.78130217,58.67561406,"(20,40]",5,Moving
31.95325543,57.8791234,"(20,40]",5,Moving
35.29215359,59.59673523,"(20,40]",5,Moving
38.66444073,63.06597248,"(20,40]",5,Moving
42.93823038,64.34437968,"(40,60]",5,Moving
45.84307179,61.9502698,"(40,60]",5,Moving
49.58263773,62.75678837,"(40,60]",5,Moving
52.88814691,63.93005291,"(40,60]",5,Moving
55.85976628,64.2395326,"(40,60]",5,Moving
59.36560935,64.5698629,"(40,60]",5,Moving
63.60601002,65.34750441,"(60,80]",5,Moving
66.5442404,63.31240043,"(60,80]",5,Moving
70.31719533,63.58484984,"(60,80]",5,Moving
73.62270451,63.00411244,"(60,80]",5,Moving
77.0951586,63.53122655,"(60,80]",5,Moving
0.834724541,94.57967006,"[0,20]",6,Moving
2.470784641,96.1116585,"[0,20]",6,Moving
4.07345576,97.43954753,"[0,20]",6,Moving
5.642737896,97.69699607,"[0,20]",6,Moving
7.245409015,97.37697348,"[0,20]",6,Moving
8.881469115,96.68676169,"[0,20]",6,Moving
10.5509182,95.66896332,"[0,20]",6,Moving
12.15358932,94.09147126,"[0,20]",6,Moving
13.75626043,92.98194796,"[0,20]",6,Moving
15.42570952,91.48801379,"[0,20]",6,Moving
17.22871452,91.41879933,"[0,20]",6,Moving
18.96494157,91.2832598,"[0,20]",6,Moving
20.56761269,90.22254873,"(20,40]",6,Moving
22.27045075,91.74394966,"(20,40]",6,Moving
23.90651085,90.74330875,"(20,40]",6,Moving
25.47579299,91.09148642,"(20,40]",6,Moving
27.14524207,92.66650361,"(20,40]",6,Moving
28.81469115,91.77765267,"(20,40]",6,Moving
30.58430718,93.08172147,"(20,40]",6,Moving
32.45409015,93.37222879,"(20,40]",6,Moving
34.12353923,93.74005661,"(20,40]",6,Moving
35.89315526,94.71014419,"(20,40]",6,Moving
37.6293823,95.98576079,"(20,40]",6,Moving
39.39899833,97.10432474,"(20,40]",6,Moving
41.10183639,95.36356375,"(40,60]",6,Moving
42.70450751,95.1922077,"(40,60]",6,Moving
44.37395659,95.10506314,"(40,60]",6,Moving
46.11018364,95.66500267,"(40,60]",6,Moving
47.77963272,95.85651034,"(40,60]",6,Moving
