 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
452,61.706,20.139,37,121,0,50,72.941,23.065,44,139,90,50,72.904,25.223,23,195,74.020,24.254,42,145,0,50,88.863,21.029,55,137,90,50,86.293,24.903,19,189,55.922,14.839,34,85,0,50,62.941,13.147,44,94,90,50,63.388,16.506,12,139,63.235,19.000,41,112,0,50,77.196,21.445,48,134,90,50,76.306,24.127,10,189
453,61.706,19.603,37,119,0,50,72.078,23.570,46,141,90,50,72.231,25.395,23,196,73.725,23.516,42,143,0,50,88.647,21.381,57,137,90,50,86.026,25.012,19,189,59.824,17.247,32,100,0,50,67.784,14.371,48,103,90,50,67.266,17.139,10,143,63.608,18.641,39,112,0,50,76.373,21.649,50,134,90,50,76.095,24.434,10,193
454,60.824,19.944,37,116,0,50,71.745,23.647,46,145,90,50,71.836,25.605,21,200,73.216,23.319,42,141,0,50,88.529,21.202,55,141,90,50,85.853,25.010,21,191,62.608,18.341,37,110,0,50,72.569,15.817,48,112,90,50,71.231,18.081,10,145,62.137,18.386,39,114,0,50,75.824,21.952,46,136,90,50,75.383,24.641,12,195
455,60.275,19.914,35,116,0,50,70.588,22.918,44,141,90,50,71.126,25.232,21,193,73.059,23.258,42,141,0,50,87.902,21.355,57,137,90,50,85.637,24.974,21,195,65.137,18.687,39,112,0,50,75.745,16.722,50,114,90,50,74.442,18.968,12,143,61.686,18.430,39,112,0,50,75.255,21.554,48,136,90,50,74.819,24.770,12,195
456,59.627,19.122,37,114,0,50,70.529,23.216,46,141,90,50,70.760,25.268,21,196,72.941,23.080,44,139,0,50,87.157,21.705,55,141,90,50,85.235,24.990,21,191,67.627,20.906,37,119,0,50,78.255,17.154,51,118,90,50,77.244,19.746,12,148,61.745,18.424,39,110,0,50,74.667,22.316,46,134,90,50,74.493,24.862,14,195
457,59.314,19.153,37,112,0,50,70.863,23.912,44,145,90,50,70.285,25.183,23,195,71.824,23.752,41,141,0,50,86.490,22.026,57,141,90,50,84.832,25.406,23,195,70.196,21.954,39,127,0,50,80.608,17.787,51,119,90,50,79.300,20.364,12,150,61.706,18.541,39,112,0,50,74.118,22.245,44,137,90,50,74.067,24.899,14,196
458,59.667,18.971,37,110,0,50,70.098,23.581,44,145,90,50,69.726,25.117,19,200,71.529,23.299,41,141,0,50,86.275,21.604,53,139,90,50,84.430,25.422,21,195,71.000,22.275,39,134,0,50,81.686,18.297,53,123,90,50,80.354,20.714,12,152,60.824,18.356,39,112,0,50,73.078,22.094,46,137,90,50,73.135,24.965,12,195
459,59.078,18.727,37,110,0,50,68.961,22.387,44,139,90,50,69.202,24.737,21,196,71.451,23.393,42,141,0,50,85.961,22.126,53,145,90,50,84.087,25.609,19,196,71.608,22.680,39,134,0,50,83.039,18.702,53,125,90,50,81.243,21.038,12,155,60.902,18.316,39,112,0,50,72.510,22.187,46,137,90,50,72.822,24.821,10,196
460,58.333,17.923,37,107,0,50,69.157,22.459,46,139,90,50,69.033,24.493,21,196,70.647,22.595,42,137,0,50,84.804,21.747,53,141,90,50,83.452,25.450,19,196,72.412,22.382,41,128,0,50,84.000,18.957,55,125,90,50,81.704,21.225,12,159,60.039,18.529,37,109,0,50,72.039,22.888,46,143,90,50,72.300,24.814,10,195
461,59.059,17.833,37,105,0,50,69.294,21.580,46,137,90,50,68.573,23.289,23,191,70.608,22.753,41,137,0,50,85.020,21.421,51,141,90,50,83.128,25.363,21,196,72.235,22.114,41,128,0,50,83.980,18.706,53,123,90,50,81.585,21.223,12,157,59.706,18.360,37,109,0,50,71.549,23.728,44,145,90,50,71.724,24.935,10,195
462,58.980,17.391,35,105,0,50,68.588,20.215,46,127,90,50,68.374,22.160,19,179,69.863,22.682,42,136,0,50,84.333,22.017,51,143,90,50,82.683,25.417,19,196,71.765,22.313,37,128,0,50,83.020,18.197,53,121,90,50,80.997,21.038,12,155,59.608,18.532,37,109,0,50,71.157,23.406,46,141,90,50,71.629,24.987,10,196
463,58.922,17.250,35,105,0,50,69.549,19.734,46,123,90,50,68.544,21.785,21,173,69.922,22.643,42,132,0,50,83.588,22.310,51,143,90,50,82.209,25.362,19,196,71.412,22.510,37,134,0,50,82.431,18.490,53,123,90,50,80.740,21.038,12,157,58.784,18.153,37,105,0,50,70.804,22.557,46,136,90,50,71.061,24.934,10,196
464,58.902,17.269,35,105,0,50,69.039,20.594,46,128,90,50,68.662,21.719,19,170,69.294,22.706,41,134,0,50,82.922,22.205,51,141,90,50,81.551,25.262,19,198,71.137,21.689,37,128,0,50,82.569,18.943,51,123,90,50,80.215,20.931,12,155,59.137,18.293,37,103,0,50,70.804,23.302,44,143,90,50,70.746,25.041,12,195
465,59.059,17.207,35,105,0,50,69.510,19.911,48,128,90,50,68.543,21.180,21,168,68.784,22.468,41,132,0,50,82.392,21.761,51,141,90,50,81.073,25.213,19,195,70.392,20.822,39,123,0,50,82.118,18.455,50,121,90,50,80.016,20.963,14,155,58.784,18.430,37,109,0,50,70.333,22.562,44,141,90,50,70.461,24.771,10,195
466,59.353,16.632,37,105,0,50,69.902,18.729,48,121,90,50,68.757,20.282,19,162,68.294,22.188,42,130,0,50,81.431,22.108,51,141,90,50,80.446,25.128,19,195,70.059,21.094,39,123,0,50,81.745,17.809,53,119,90,50,79.760,20.984,12,155,59.098,18.335,37,100,0,50,70.098,21.624,46,136,90,50,70.191,24.624,12,196
467,62.667,19.020,37,116,0,50,71.784,17.960,48,119,90,50,71.239,20.014,19,159,67.961,21.896,41,128,0,50,80.373,22.544,51,143,90,50,79.932,25.164,21,196,69.569,20.624,39,123,0,50,81.412,17.690,51,121,90,50,79.483,21.134,12,157,58.588,18.114,35,102,0,50,69.961,21.306,46,134,90,50,69.951,24.246,10,193
468,65.902,21.374,39,127,0,50,75.902,17.335,51,121,90,50,74.392,20.350,19,159,67.647,21.089,41,130,0,50,79.824,21.946,50,141,90,50,79.314,25.001,21,198,68.882,20.224,39,123,0,50,81.039,18.225,51,121,90,50,79.272,21.165,12,161,59.098,18.035,35,102,0,50,69.667,20.555,46,130,90,50,69.677,23.298,10,191
469,67.647,22.190,37,134,0,50,78.196,18.227,51,125,90,50,76.721,20.543,19,157,67.157,21.650,39,134,0,50,78.373,22.171,50,145,90,50,78.642,25.104,19,195,69.039,20.915,39,123,0,50,80.647,17.978,51,119,90,50,78.989,21.180,12,164,58.863,18.168,35,103,0,50,69.686,19.751,46,130,90,50,69.418,22.137,10,184
470,69.667,23.097,39,132,0,50,80.647,18.802,51,125,90,50,79.209,21.075,21,155,65.980,21.505,39,128,0,50,77.922,21.655,48,139,90,50,78.055,25.199,19,196,68.275,20.191,37,123,0,50,79.686,18.210,51,121,90,50,78.728,21.353,14,166,59.216,17.961,34,103,0,50,69.118,18.890,46,121,90,50,69.087,21.457,10,177
471,72.608,24.681,41,137,0,50,83.725,19.593,53,127,90,50,81.330,21.580,21,150,65.882,20.692,41,128,0,50,77.843,22.439,48,145,90,50,77.503,25.287,19,198,67.725,19.480,39,118,0,50,80.176,17.967,51,121,90,50,78.477,21.301,14,166,59.314,17.476,34,98,0,50,69.804,17.957,48,118,90,50,69.133,21.062,10,175
472,74.725,25.734,41,148,0,50,85.529,20.474,53,127,90,50,83.326,22.141,19,155,65.294,20.745,39,130,0,50,77.176,22.978,48,143,90,50,77.070,25.400,19,202,67.137,19.369,39,118,0,50,79.471,18.118,50,121,90,50,78.147,21.484,12,166,59.412,17.179,34,94,0,50,69.490,17.811,48,116,90,50,69.017,20.566,10,164
473,75.529,25.962,41,148,0,50,86.294,20.199,55,127,90,50,84.552,22.511,17,162,64.863,21.108,39,130,0,50,76.353,22.686,48,139,90,50,76.412,25.398,21,200,66.353,19.388,39,116,0,50,79.392,18.072,50,121,90,50,77.728,21.376,10,168,60.706,18.175,35,98,0,50,70.118,18.026,48,116,90,50,69.968,20.258,12,161
474,76.510,26.112,41,148,0,50,88.529,20.617,55,134,90,50,86.081,23.100,21,162,64.824,21.231,39,127,0,50,75.765,22.965,46,143,90,50,75.958,25.393,19,202,66.118,19.724,37,116,0,50,78.745,18.332,50,121,90,50,77.216,21.381,10,170,63.451,20.301,34,110,0,50,73.902,17.034,50,116,90,50,72.964,20.139,10,155
475,77.353,26.375,41,152,0,50,89.588,21.456,53,136,90,50,86.678,23.310,19,166,63.804,21.049,41,128,0,50,74.765,22.585,48,137,90,50,75.305,25.507,17,202,65.980,20.000,39,118,0,50,78.647,17.719,50,119,90,50,76.942,21.592,12,170,66.196,21.769,37,119,0,50,77.078,18.352,50,121,90,50,76.164,20.485,10,155
476,77.843,25.186,41,143,0,50,90.137,21.325,55,137,90,50,87.317,23.414,19,168,64.059,20.904,41,128,0,50,74.549,22.499,48,137,90,50,74.932,25.570,19,198,66.059,19.754,39,116,0,50,77.098,17.780,50,119,90,50,76.517,21.590,12,171,68.294,21.913,37,119,0,50,79.196,18.782,50,121,90,50,78.688,20.966,8,159
477,77.569,25.510,42,146,0,50,90.137,21.233,53,132,90,50,87.187,23.341,21,168,63.098,20.169,41,123,0,50,73.863,22.331,46,136,90,50,74.262,25.281,19,202,65.020,19.055,39,114,0,50,77.157,17.764,50,119,90,50,76.034,21.575,12,171,69.882,23.615,37,128,0,50,81.294,19.151,53,121,90,50,80.782,21.373,8,157
478,77.549,25.937,42,146,0,50,90.373,20.877,55,134,90,50,86.933,23.434,21,170,62.686,20.499,39,121,0,50,73.059,22.128,46,136,90,50,73.791,25.240,19,200,64.529,19.431,39,116,0,50,75.725,17.483,48,114,90,50,75.253,21.621,12,171,71.451,23.667,37,130,0,50,83.529,19.967,51,123,90,50,82.695,21.923,10,161
479,78.020,26.219,42,148,0,50,90.608,21.174,55,134,90,50,86.773,23.506,21,170,62.078,19.804,37,119,0,50,72.882,22.068,48,136,90,50,73.365,25.147,19,200,63.980,19.250,39,118,0,50,75.647,18.430,46,119,90,50,75.035,21.675,12,171,73.235,24.345,39,132,0,50,85.765,20.055,53,125,90,50,84.218,22.237,10,159
480,76.824,26.011,41,146,0,50,90.373,21.516,55,134,90,50,86.399,23.480,21,170,61.961,19.791,37,118,0,50,71.804,21.961,44,134,90,50,72.717,25.087,17,200,64.039,18.871,37,114,0,50,74.725,18.210,46,119,90,50,74.650,21.743,12,175,74.098,24.599,39,132,0,50,87.627,20.517,53,130,90,50,85.384,22.737,10,162
481,75.863,25.224,42,143,0,50,90.078,20.519,53,132,90,50,86.011,23.349,21,170,61.667,20.628,37,119,0,50,71.157,21.093,46,130,90,50,72.062,24.582,19,196,62.490,19.034,39,109,0,50,74.275,18.740,46,123,90,50,73.621,21.512,12,171,75.196,24.602,39,130,0,50,89.725,20.201,57,132,90,50,86.277,22.924,10,166
482,75.314,24.962,41,146,0,50,89.431,21.012,53,134,90,50,85.592,23.421,21,171,61.118,20.018,37,116,0,50,71.039,20.479,48,130,90,50,71.813,24.421,17,195,63.255,18.946,39,112,0,50,73.471,18.503,46,121,90,50,73.159,21.448,12,170,76.118,25.051,39,132,0,50,89.824,20.558,57,132,90,50,86.867,23.055,10,168
483,74.922,24.516,42,143,0,50,88.235,20.826,53,132,90,50,85.314,23.324,19,170,61.451,19.718,37,116,0,50,70.725,20.123,46,127,90,50,71.355,24.102,17,198,62.294,19.011,39,112,0,50,72.725,17.549,46,116,90,50,72.519,21.367,12,171,75.765,25.472,39,136,0,50,89.608,20.138,57,130,90,50,86.863,23.181,8,168
484,74.451,23.959,41,137,0,50,88.039,20.631,57,134,90,50,84.822,23.338,21,175,61.529,19.846,35,114,0,50,69.882,19.412,46,123,90,50,71.065,23.583,17,193,61.667,19.307,37,112,0,50,71.451,17.221,46,114,90,50,71.702,21.239,12,171,75.824,25.057,39,136,0,50,89.588,20.343,53,130,90,50,86.862,23.088,10,166
485,73.686,23.289,42,137,0,50,87.235,20.443,55,132,90,50,84.549,23.463,21,175,61.118,19.447,37,112,0,50,69.804,19.279,48,123,90,50,70.525,22.854,17,189,60.882,18.252,37,107,0,50,71.294,16.952,46,112,90,50,71.092,21.050,12,175,74.980,24.252,39,132,0,50,89.725,20.551,53,130,90,50,86.819,23.306,12,166
486,73.078,23.004,41,137,0,50,87.137,20.511,57,136,90,50,84.320,23.541,21,179,60.922,18.524,37,109,0,50,69.647,18.444,46,118,90,50,70.004,22.251,17,184,59.765,18.320,37,107,0,50,70.373,17.781,44,114,90,50,70.368,21.167,12,173,75.000,23.859,39,130,0,50,89.627,20.578,55,132,90,50,86.509,23.300,10,170
487,72.725,23.077,41,137,0,50,86.686,20.999,55,136,90,50,83.929,23.753,23,184,60.588,18.868,37,109,0,50,69.392,17.661,46,114,90,50,69.521,21.139,16,179,59.490,18.050,37,105,0,50,69.549,17.785,46,112,90,50,69.959,21.172,14,173,73.922,23.403,39,130,0,50,89.235,20.529,53,134,90,50,86.176,23.397,10,173
488,72.196,23.204,39,136,0,50,86.804,20.446,55,134,90,50,83.910,24.183,23,184,60.902,18.317,35,107,0,50,68.941,16.703,48,112,90,50,69.302,19.812,14,168,59.392,17.815,37,107,0,50,68.059,17.406,44,112,90,50,69.053,21.068,10,173,73.196,22.829,39,132,0,50,88.216,20.561,53,132,90,50,85.810,23.598,10,173
489,71.980,23.163,39,139,0,50,85.569,20.610,57,136,90,50,83.385,24.119,23,187,62.510,19.133,35,110,0,50,71.471,15.607,50,112,90,50,70.704,19.099,14,157,59.137,17.753,37,103,0,50,67.392,16.757,46,112,90,50,68.464,20.883,12,171,73.275,23.645,41,137,0,50,88.647,20.397,55,130,90,50,86.011,23.934,10,177
490,71.353,22.580,41,137,0,50,85.137,20.724,55,134,90,50,82.978,24.082,23,189,66.157,21.744,37,127,0,50,75.451,16.349,51,116,90,50,74.339,19.619,14,153,58.353,18.077,35,105,0,50,66.235,16.835,44,110,90,50,67.775,21.011,12,175,72.647,22.741,41,132,0,50,88.118,20.556,55,132,90,50,85.579,24.119,10,184
491,70.392,22.359,42,137,0,50,84.490,20.591,53,134,90,50,82.481,24.070,23,187,68.451,22.273,37,132,0,50,78.980,18.338,50,125,90,50,77.696,20.699,17,153,57.667,17.663,35,105,0,50,65.804,16.449,44,110,90,50,67.057,20.840,12,175,72.431,22.603,41,130,0,50,87.157,20.462,57,130,90,50,85.076,23.948,10,184
492,70.431,23.243,42,136,0,50,84.020,21.165,51,136,90,50,82.380,24.306,23,189,71.412,22.848,39,132,0,50,81.961,18.905,53,125,90,50,80.374,21.175,17,155,57.451,17.999,35,105,0,50,65.176,16.560,44,109,90,50,66.355,20.830,12,177,71.980,22.238,41,127,0,50,87.078,20.063,57,130,90,50,85.121,24.289,12,186
493,69.980,23.013,41,136,0,50,83.843,21.403,51,136,90,50,81.930,24.380,23,191,73.667,25.176,39,139,0,50,84.235,19.608,53,125,90,50,82.762,21.909,16,157,57.078,17.443,34,103,0,50,64.725,16.449,44,109,90,50,65.733,20.858,12,175,71.157,21.885,42,127,0,50,86.569,20.973,51,132,90,50,84.811,24.438,12,186
494,69.686,22.346,42,134,0,50,83.412,21.826,51,137,90,50,81.300,24.154,23,189,75.882,26.494,41,148,0,50,86.549,20.016,55,128,90,50,84.830,22.343,17,161,56.078,17.126,35,100,0,50,64.196,16.130,44,103,90,50,65.153,20.855,12,173,70.941,21.700,41,128,0,50,87.314,21.359,53,134,90,50,84.639,24.609,14,186
495,68.569,22.434,41,134,0,50,81.882,21.861,51,137,90,50,80.662,24.319,23,191,76.863,26.520,41,152,0,50,88.725,21.397,55,134,90,50,86.386,22.883,17,164,55.098,16.841,32,98,0,50,63.412,16.585,44,107,90,50,64.546,20.887,12,175,69.941,21.459,39,125,0,50,86.275,21.928,51,134,90,50,84.265,24.839,14,191
496,68.392,22.211,41,134,0,50,82.725,21.700,51,139,90,50,79.974,24.196,23,193,78.647,26.692,41,153,0,50,90.882,21.093,57,132,90,50,88.218,23.530,17,171,54.706,16.414,34,94,0,50,62.451,16.343,44,105,90,50,63.821,20.793,14,171,69.922,21.490,41,127,0,50,85.412,21.424,53,134,90,50,83.761,24.734,12,189
497,68.137,22.657,42,136,0,50,81.471,21.210,50,137,90,50,79.649,24.234,23,193,78.314,25.933,41,150,0,50,91.765,20.639,57,134,90,50,88.773,23.536,19,173,54.745,16.396,34,93,0,50,62.098,16.498,41,105,90,50,63.540,20.706,14,171,69.451,21.260,41,123,0,50,85.824,21.670,53,137,90,50,83.716,25.087,12,191
498,67.412,22.002,41,130,0,50,80.588,21.038,50,136,90,50,78.934,24.191,23,191,78.863,26.425,41,152,0,50,92.196,20.853,57,136,90,50,89.254,23.897,17,175,55.098,16.206,32,91,0,50,62.412,16.587,42,105,90,50,63.421,20.657,10,175,68.824,21.190,42,121,0,50,85.451,21.023,53,132,90,50,83.400,25.183,12,193
499,66.941,21.340,41,128,0,50,78.961,21.036,50,134,90,50,78.460,24.048,23,191,78.745,26.643,41,148,0,50,92.000,21.319,53,139,90,50,89.222,23.938,19,177,54.529,15.840,32,87,0,50,61.667,16.524,41,105,90,50,63.043,20.579,12,177,68.725,21.253,41,125,0,50,84.549,21.393,53,136,90,50,83.048,25.406,10,193
500,66.627,21.347,41,128,0,50,78.353,21.264,50,134,90,50,77.707,24.117,21,189,78.824,26.423,42,150,0,50,91.922,21.573,57,139,90,50,88.795,23.849,17,171,53.373,15.164,32,89,0,50,61.078,16.184,44,103,90,50,62.225,20.220,12,173,67.863,20.732,41,125,0,50,84.588,21.697,53,136,90,50,82.642,25.229,10,196
501,65.294,21.372,42,127,0,50,77.549,21.514,48,136,90,50,76.917,24.004,21,191,78.922,26.005,41,152,0,50,91.922,21.406,59,137,90,50,88.494,23.814,17,173,53.059,15.170,32,87,0,50,61.314,16.120,41,103,90,50,61.945,19.907,10,171,67.039,20.031,41,121,0,50,83.941,21.777,51,139,90,50,82.064,25.298,10,196
502,65.137,21.152,39,127,0,50,77.373,21.204,46,137,90,50,76.574,24.059,21,193,78.157,26.052,41,150,0,50,91.725,21.258,59,136,90,50,88.365,23.878,17,173,53.431,14.796,34,87,0,50,60.863,15.941,42,102,90,50,61.803,19.523,12,170,67.098,20.327,41,118,0,50,83.294,21.995,51,139,90,50,81.610,25.416,12,193
503,64.451,20.930,39,127,0,50,76.490,21.503,46,137,90,50,75.890,23.999,21,195,77.020,25.913,42,146,0,50,91.294,21.660,57,137,90,50,88.035,24.053,16,175,53.471,14.431,35,84,0,50,61.157,15.566,42,100,90,50,61.878,18.975,12,164,66.490,20.251,41,119,0,50,82.451,21.664,51,139,90,50,81.143,25.313,12,191
504,64.176,20.672,39,127,0,50,75.529,22.135,44,136,90,50,75.158,24.198,23,191,76.804,25.884,41,148,0,50,90.824,21.082,59,143,90,50,87.707,24.235,17,179,53.529,14.318,34,84,0,50,60.824,15.541,41,102,90,50,61.894,18.679,12,157,65.706,20.322,39,119,0,50,81.882,21.917,50,141,90,50,80.533,25.338,10,195
505,63.804,20.516,39,125,0,50,75.235,22.263,46,139,90,50,74.494,24.187,23,191,76.137,25.437,42,145,0,50,90.431,20.958,55,137,90,50,87.423,24.296,17,177,53.451,13.702,34,84,0,50,61.490,15.446,42,102,90,50,61.924,18.534,12,155,65.667,20.126,41,118,0,50,81.059,22.144,50,136,90,50,79.967,25.379,10,195
506,63.294,20.684,39,121,0,50,74.922,21.880,46,136,90,50,73.839,24.216,21,195,75.314,25.242,42,145,0,50,89.451,21.003,55,137,90,50,86.959,24.301,17,182,54.275,13.129,35,84,0,50,61.059,15.160,44,98,90,50,61.794,17.993,12,148,65.804,20.134,41,121,0,50,80.118,21.894,50,137,90,50,79.468,25.330,10,195
507,62.627,20.257,39,119,0,50,73.412,21.433,46,136,90,50,73.368,24.315,23,195,75.863,24.661,41,145,0,50,89.843,20.634,55,137,90,50,87.211,24.485,19,184,54.961,13.966,35,85,0,50,62.725,14.491,44,98,90,50,63.056,17.458,10,145,65.118,20.053,41,119,0,50,79.667,22.516,50,141,90,50,79.057,25.254,10,195
508,62.059,20.349,39,121,0,50,72.882,21.903,46,136,90,50,72.771,24.392,23,191,75.784,23.784,41,137,0,50,89.961,21.031,55,139,90,50,86.909,24.564,21,187,58.216,16.153,35,102,0,50,66.706,14.695,46,102,90,50,66.423,17.424,12,139,64.373,19.783,39,118,0,50,79.294,22.579,50,139,90,50,78.392,25.173,12,195
509,61.569,20.464,39,125,0,50,72.275,22.365,46,137,90,50,72.267,24.651,23,196,74.471,24.807,41,146,0,50,88.706,20.976,57,139,90,50,86.476,24.784,19,187,61.353,18.599,35,109,0,50,70.765,15.669,50,107,90,50,69.959,18.044,10,141,64.255,19.780,39,114,0,50,78.098,22.387,50,137,90,50,77.823,25.228,10,195
510,61.314,20.075,37,119,0,50,72.314,22.611,46,137,90,50,71.743,24.540,23,196,74.765,24.322,41,145,0,50,88.353,20.802,55,136,90,50,86.226,24.830,19,189,63.569,18.165,39,110,0,50,73.843,16.330,50,110,90,50,72.952,18.757,12,141,63.549,19.220,41,110,0,50,78.157,22.531,50,139,90,50,77.134,25.338,10,195
511,61.000,19.886,37,119,0,50,71.333,22.010,46,136,90,50,71.435,24.653,23,191,73.353,23.061,42,143,0,50,87.922,21.463,55,139,90,50,85.697,24.865,17,193,66.824,20.772,37,116,0,50,77.882,17.435,50,119,90,50,75.815,19.245,12,148,62.941,19.550,39,116,0,50,75.549,21.962,46,132,90,50,76.073,25.064,10,195
512,60.275,19.983,39,118,0,50,70.608,22.362,46,137,90,50,70.808,24.593,21,191,73.392,23.278,44,143,0,50,87.471,21.936,53,141,90,50,85.921,25.241,19,193,68.412,22.033,37,123,0,50,79.020,17.553,50,118,90,50,77.458,19.892,12,148,62.549,19.214,39,114,0,50,75.725,23.105,44,141,90,50,75.885,25.211,12,196
513,60.333,19.903,37,116,0,50,70.333,22.058,46,137,90,50,70.491,24.601,21,191,72.647,23.480,44,141,0,50,87.314,21.625,55,141,90,50,85.770,25.423,17,196,69.745,22.684,37,128,0,50,80.353,17.683,50,116,90,50,79.214,20.474,14,153,62.235,18.860,39,114,0,50,75.196,22.772,50,141,90,50,75.366,25.290,12,196
514,60.118,20.255,37,114,0,50,70.000,21.796,46,136,90,50,70.058,24.405,21,191,73.000,23.940,44,141,0,50,86.373,21.211,55,143,90,50,85.361,25.531,19,202,70.961,21.795,39,127,0,50,82.020,18.127,51,121,90,50,80.109,20.752,14,162,61.510,18.893,39,114,0,50,74.196,22.636,48,137,90,50,74.919,25.516,10,196
515,60.431,18.948,39,110,0,50,70.196,20.489,48,134,90,50,69.850,23.806,21,189,72.471,22.763,44,141,0,50,86.137,21.965,53,145,90,50,84.907,25.515,17,196,71.373,21.949,39,130,0,50,83.039,18.205,51,121,90,50,80.802,20.945,14,164,60.824,18.977,37,110,0,50,74.118,22.916,48,136,90,50,74.294,25.679,12,202
516,60.196,19.223,35,110,0,50,69.843,21.076,46,134,90,50,69.520,23.601,21,191,72.333,22.999,44,139,0,50,85.843,21.969,53,145,90,50,84.579,25.858,19,198,72.176,22.400,39,130,0,50,83.039,18.457,51,121,90,50,81.174,21.161,14,166,60.490,19.165,37,112,0,50,73.980,22.962,44,137,90,50,73.770,25.550,10,200
517,59.333,18.624,37,109,0,50,68.922,20.278,44,130,90,50,68.755,22.842,21,191,71.176,22.854,42,137,0,50,85.412,22.127,53,145,90,50,84.161,25.942,19,200,71.980,22.011,39,125,0,50,83.235,18.464,51,121,90,50,81.039,21.010,16,164,60.451,18.762,37,109,0,50,73.196,22.187,46,137,90,50,73.264,25.401,12,200
518,59.549,18.620,37,107,0,50,69.020,19.394,46,128,90,50,68.650,22.538,21,189,71.118,22.903,42,139,0,50,85.078,21.803,53,145,90,50,83.635,25.710,19,198,71.588,21.774,39,123,0,50,82.647,18.012,51,121,90,50,80.701,20.796,14,161,60.196,18.478,37,110,0,50,72.882,22.614,46,137,90,50,72.567,25.041,12,195
519,59.098,18.218,35,105,0,50,68.216,18.319,44,119,90,50,67.914,21.314,19,180,70.686,22.725,44,137,0,50,84.373,22.155,51,143,90,50,83.267,25.890,17,196,71.431,21.903,39,125,0,50,82.765,18.395,51,125,90,50,80.416,20.881,14,153,60.255,18.195,39,109,0,50,72.176,22.011,48,136,90,50,72.038,24.879,12,195
520,59.196,18.098,35,109,0,50,67.627,17.661,46,116,90,50,67.457,20.202,19,175,69.922,22.866,42,137,0,50,83.882,21.968,53,145,90,50,82.765,25.855,17,200,70.902,21.673,39,125,0,50,82.667,18.784,51,123,90,50,80.084,21.063,12,155,60.000,18.735,39,107,0,50,72.235,22.152,46,134,90,50,71.981,24.894,10,196
521,60.157,18.435,35,109,0,50,67.706,16.517,46,112,90,50,67.320,18.775,19,157,69.510,23.170,44,136,0,50,82.941,21.419,51,141,90,50,82.053,25.802,17,200,70.235,21.262,39,123,0,50,82.118,18.336,51,121,90,50,79.875,20.961,12,157,59.882,18.899,37,107,0,50,70.745,21.929,44,132,90,50,71.288,24.488,10,191
522,62.353,20.007,35,118,0,50,70.490,15.361,48,109,90,50,69.747,18.558,19,148,68.765,22.426,42,134,0,50,82.000,22.354,51,143,90,50,81.323,25.809,17,198,69.843,21.399,41,127,0,50,81.784,18.001,50,121,90,50,79.666,21.021,12,155,59.118,18.801,35,105,0,50,70.882,21.355,46,136,90,50,71.067,24.353,10,191
523,65.608,21.904,39,127,0,50,73.196,16.087,50,110,90,50,72.675,19.180,19,146,68.294,22.736,42,132,0,50,81.353,23.058,50,146,90,50,80.772,25.934,17,200,69.843,21.243,41,127,0,50,81.373,17.825,50,119,90,50,79.339,21.140,12,159,58.922,18.770,35,103,0,50,70.431,21.324,46,134,90,50,70.735,24.119,10,187
524,67.922,22.701,39,130,0,50,76.431,17.465,50,118,90,50,75.227,19.831,19,150,68.275,22.561,42,132,0,50,80.431,22.360,50,143,90,50,80.253,25.877,17,200,69.255,20.994,39,127,0,50,81.569,18.070,50,123,90,50,79.354,21.313,12,161,59.235,18.757,35,102,0,50,70.549,21.084,44,134,90,50,70.311,23.634,10,191
525,69.608,22.977,39,134,0,50,79.510,18.610,48,121,90,50,77.695,20.410,17,150,67.667,21.691,41,130,0,50,79.784,22.658,48,146,90,50,79.907,25.918,19,204,68.510,20.691,41,121,0,50,80.941,18.037,50,121,90,50,78.970,21.361,14,161,59.118,18.634,35,102,0,50,70.667,20.262,46,132,90,50,70.221,23.306,12,189
