 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
75,67.098,9.936,23,75,0,50,69.412,3.848,62,76,90,50,67.294,8.927,17,78,63.627,8.528,23,69,0,50,65.765,3.587,57,73,90,50,63.409,7.791,16,76,56.706,7.640,21,62,0,50,58.588,3.505,50,66,90,50,56.177,7.114,12,68,55.353,7.704,21,62,0,50,58.922,5.810,46,68,90,50,56.408,8.750,12,69
76,68.804,10.545,23,76,0,50,71.176,3.198,64,76,90,50,68.600,9.036,16,80,62.902,8.353,23,69,0,50,65.314,4.202,55,71,90,50,63.114,7.945,14,75,56.333,7.274,21,60,0,50,58.706,4.649,51,68,90,50,56.228,7.406,12,69,55.020,7.556,21,59,0,50,58.569,6.090,46,68,90,50,56.126,8.735,14,69
77,68.157,10.374,23,76,0,50,71.275,3.412,64,75,90,50,68.218,9.089,16,76,63.039,8.294,23,69,0,50,65.098,4.272,55,71,90,50,63.070,7.981,16,75,55.510,7.078,21,60,0,50,58.137,4.543,51,69,90,50,55.942,7.410,12,69,55.196,7.571,21,62,0,50,58.275,5.269,48,68,90,50,56.133,8.425,14,69
78,67.784,10.242,23,76,0,50,71.157,3.289,64,76,90,50,68.248,9.087,16,80,62.843,8.814,21,68,0,50,64.843,4.977,55,73,90,50,62.347,8.040,16,76,54.647,7.051,21,62,0,50,58.294,3.849,53,69,90,50,56.004,7.400,12,69,54.059,7.366,21,60,0,50,57.922,5.370,50,68,90,50,55.447,8.481,14,68
79,67.569,10.226,23,76,0,50,69.353,3.457,64,76,90,50,67.438,9.002,16,80,62.353,8.609,21,68,0,50,64.588,4.369,55,73,90,50,61.856,7.726,17,73,56.333,7.304,21,62,0,50,58.922,3.446,55,69,90,50,56.869,7.404,12,69,54.961,8.175,19,62,0,50,57.098,5.903,46,68,90,50,55.597,8.508,12,68
80,67.941,10.470,23,76,0,50,70.176,3.664,64,76,90,50,67.400,9.242,16,78,61.784,8.095,23,66,0,50,63.980,4.347,57,71,90,50,61.956,7.910,16,73,57.118,7.691,21,62,0,50,58.902,3.885,53,69,90,50,56.671,7.637,12,69,54.471,7.669,19,59,0,50,57.627,6.132,46,68,90,50,55.102,8.413,10,68
81,65.902,9.468,23,75,0,50,67.608,3.561,62,75,90,50,65.751,8.765,17,76,60.647,7.662,23,64,0,50,62.961,4.190,55,71,90,50,60.962,7.509,16,73,56.216,7.281,21,60,0,50,59.098,3.489,55,68,90,50,56.683,7.458,12,69,54.196,7.780,19,59,0,50,57.941,6.906,44,68,90,50,54.982,8.752,10,68
82,62.686,8.808,23,69,0,50,63.863,3.736,57,71,90,50,62.076,8.224,14,73,59.902,7.616,23,64,0,50,61.392,4.234,53,71,90,50,60.150,7.406,16,73,56.529,7.281,21,62,0,50,59.294,4.001,55,69,90,50,56.808,7.455,14,71,52.588,7.682,19,57,0,50,56.314,6.430,44,68,90,50,53.706,8.521,10,68
83,60.627,8.207,23,66,0,50,63.157,3.202,57,69,90,50,60.931,7.718,14,69,59.549,7.824,23,64,0,50,62.137,3.990,53,71,90,50,59.859,7.694,16,73,56.686,7.538,21,64,0,50,57.961,3.316,53,66,90,50,56.382,7.260,12,68,53.843,7.780,19,57,0,50,57.353,4.927,48,66,90,50,54.010,8.236,10,68
84,66.039,8.311,25,69,0,50,68.333,4.151,59,75,90,50,66.115,8.087,17,76,59.333,7.380,23,64,0,50,61.882,4.453,53,69,90,50,59.614,7.478,16,73,57.000,7.608,21,62,0,50,58.941,4.211,53,68,90,50,56.772,7.361,12,69,53.176,7.594,19,57,0,50,55.373,6.708,42,68,90,50,53.308,8.435,10,68
85,69.843,9.638,26,75,0,50,72.510,2.649,66,80,90,50,70.006,8.345,19,80,57.784,7.489,21,62,0,50,59.706,3.443,51,68,90,50,58.063,7.300,14,69,57.882,7.704,23,62,0,50,60.039,3.826,51,66,90,50,58.031,7.378,14,69,52.059,7.519,19,57,0,50,54.902,6.667,44,66,90,50,52.516,8.537,10,66
86,70.765,9.907,26,76,0,50,73.784,2.723,66,78,90,50,70.843,8.488,19,82,56.686,6.488,23,62,0,50,58.804,3.873,53,68,90,50,57.092,6.960,14,69,62.471,8.732,21,66,0,50,65.431,2.914,60,71,90,50,62.799,7.990,14,73,52.451,7.690,19,59,0,50,54.275,5.859,42,64,90,50,52.366,8.198,10,68
87,72.255,9.627,26,78,0,50,73.961,3.168,66,78,90,50,71.818,8.538,17,82,56.176,6.578,23,59,0,50,58.098,3.590,50,64,90,50,56.270,6.719,14,66,64.647,8.793,23,69,0,50,66.980,4.022,60,76,90,50,65.140,8.134,17,76,51.725,7.497,19,57,0,50,53.980,6.395,41,64,90,50,51.852,8.216,10,66
88,71.588,10.122,23,78,0,50,73.647,2.918,66,78,90,50,71.316,8.639,19,80,56.216,7.762,19,62,0,50,58.000,3.079,53,64,90,50,56.104,6.806,14,66,65.725,8.978,23,73,0,50,68.412,3.336,62,75,90,50,65.845,8.308,16,76,50.902,7.556,17,55,0,50,52.314,5.497,42,64,90,50,50.876,7.951,10,64
89,71.078,10.002,23,76,0,50,73.451,3.325,66,78,90,50,71.242,8.400,17,80,55.137,7.560,19,59,0,50,58.078,2.734,48,64,90,50,55.655,6.787,14,66,66.667,9.169,23,73,0,50,70.353,3.964,64,78,90,50,67.347,8.542,17,80,50.667,7.442,17,55,0,50,52.569,5.021,41,60,90,50,50.452,7.719,10,60
90,71.412,9.960,23,78,0,50,72.902,3.276,66,80,90,50,70.595,8.436,17,82,55.843,7.270,21,60,0,50,57.725,3.430,50,66,90,50,55.643,6.878,14,66,66.020,9.068,23,73,0,50,69.510,3.489,62,75,90,50,66.945,8.450,16,78,49.118,7.166,17,53,0,50,52.157,5.870,41,60,90,50,49.651,7.831,8,62
91,71.196,9.859,23,76,0,50,72.588,3.041,64,78,90,50,70.647,8.498,17,80,55.784,7.368,21,60,0,50,58.353,2.568,53,64,90,50,55.659,6.897,12,66,67.216,9.170,23,71,0,50,69.667,3.519,62,76,90,50,67.118,8.641,14,80,48.255,7.073,19,53,0,50,50.706,4.880,42,57,90,50,48.940,7.787,8,60
92,70.824,9.684,25,76,0,50,73.588,3.678,66,80,90,50,70.661,8.563,19,80,56.353,7.405,21,60,0,50,57.000,3.370,51,64,90,50,55.588,7.002,12,64,66.000,8.754,23,71,0,50,68.392,4.414,62,76,90,50,66.533,8.383,16,80,48.490,6.921,19,53,0,50,50.059,5.124,41,57,90,50,48.672,7.670,8,59
93,71.627,9.867,25,76,0,50,73.392,3.821,66,80,90,50,70.987,8.601,19,80,55.373,7.440,21,59,0,50,58.137,3.975,53,66,90,50,55.689,7.053,12,68,66.020,9.032,23,73,0,50,69.647,4.044,60,78,90,50,66.710,8.656,16,78,47.275,6.268,19,50,0,50,49.510,4.662,42,57,90,50,47.841,7.076,10,59
94,70.784,9.603,25,76,0,50,72.784,2.975,66,80,90,50,70.444,8.513,19,82,56.922,8.229,21,64,0,50,58.588,3.232,53,66,90,50,56.468,7.352,12,66,66.373,9.232,23,73,0,50,68.608,3.758,62,75,90,50,66.570,8.477,17,76,47.078,6.596,17,53,0,50,49.118,4.520,41,57,90,50,47.741,7.537,10,60
95,70.686,9.870,23,76,0,50,73.804,2.960,68,80,90,50,70.777,8.620,17,82,57.569,7.476,21,62,0,50,59.863,4.089,51,68,90,50,57.340,7.440,12,68,65.706,8.725,23,71,0,50,69.235,3.496,64,75,90,50,66.252,8.432,14,76,46.706,6.592,16,50,0,50,48.510,5.707,37,59,90,50,46.765,7.739,12,59
96,70.725,9.892,23,76,0,50,72.804,3.914,66,80,90,50,70.498,8.711,17,82,58.706,7.593,23,64,0,50,59.863,3.595,53,68,90,50,57.803,7.501,12,68,65.137,8.518,23,71,0,50,69.137,3.578,64,76,90,50,65.991,8.330,14,78,45.059,6.900,14,50,0,50,47.765,5.384,35,57,90,50,46.526,7.533,10,59
97,71.039,9.996,23,76,0,50,73.529,3.478,66,80,90,50,70.359,8.650,19,82,58.706,7.465,21,64,0,50,59.608,3.341,55,68,90,50,57.944,7.442,12,68,64.863,8.766,23,71,0,50,67.922,3.393,62,76,90,50,65.353,8.125,14,76,45.529,7.159,14,50,0,50,47.588,6.223,35,57,90,50,46.247,7.635,10,59
98,70.118,9.695,23,75,0,50,72.216,3.591,64,80,90,50,70.098,8.593,19,80,58.255,7.372,21,64,0,50,59.922,3.588,53,68,90,50,58.105,7.595,12,68,65.176,8.574,23,71,0,50,67.373,3.417,60,73,90,50,64.832,8.201,14,76,45.451,7.109,14,50,0,50,48.490,5.519,39,57,90,50,46.377,7.534,10,59
99,70.765,9.897,23,76,0,50,73.137,3.046,66,80,90,50,70.437,8.706,19,82,59.078,8.438,21,66,0,50,59.941,2.949,53,68,90,50,58.468,7.648,12,69,64.039,8.232,23,68,0,50,67.667,3.761,60,75,90,50,64.981,8.237,14,78,45.902,6.398,17,50,0,50,47.294,4.810,37,55,90,50,46.323,7.075,10,59
100,70.176,9.629,25,76,0,50,72.333,4.376,64,80,90,50,69.761,8.723,19,82,59.235,8.036,21,66,0,50,60.039,3.725,51,69,90,50,58.266,7.568,12,69,64.745,8.583,23,71,0,50,67.510,3.828,60,75,90,50,64.518,8.277,14,78,45.588,6.447,17,50,0,50,47.922,4.791,37,57,90,50,46.185,7.222,10,59
101,69.765,9.626,23,75,0,50,72.529,2.723,66,78,90,50,69.765,8.393,19,80,59.137,7.823,21,66,0,50,60.627,3.720,55,69,90,50,58.532,7.718,12,69,64.137,8.535,23,68,0,50,66.549,4.095,60,75,90,50,63.880,8.281,14,78,45.922,6.362,17,50,0,50,48.059,5.297,35,57,90,50,46.533,7.212,10,59
102,69.412,9.441,26,73,0,50,70.804,4.530,60,78,90,50,68.811,8.452,19,80,57.647,7.636,23,64,0,50,59.745,3.249,55,68,90,50,57.661,7.496,12,68,63.941,8.437,23,68,0,50,67.098,4.500,57,78,90,50,64.478,8.474,14,80,45.863,7.373,14,51,0,50,47.980,5.683,37,57,90,50,46.239,7.434,10,59
103,69.784,9.283,28,75,0,50,71.510,3.652,64,78,90,50,69.309,8.549,19,82,56.588,7.518,21,62,0,50,56.980,3.391,51,64,90,50,55.689,7.086,12,66,63.627,8.428,23,68,0,50,67.608,3.505,62,75,90,50,64.051,8.599,14,76,46.294,7.322,16,51,0,50,48.471,6.146,35,57,90,50,46.835,7.898,12,59
104,68.784,9.613,25,75,0,50,70.922,4.354,62,80,90,50,68.593,8.684,19,82,56.059,6.906,21,59,0,50,57.843,2.411,51,62,90,50,55.377,6.667,12,64,64.098,8.682,23,69,0,50,67.137,4.543,57,75,90,50,63.967,8.435,14,76,48.216,7.080,17,53,0,50,50.510,5.140,42,59,90,50,48.560,7.566,10,59
105,68.196,9.449,25,73,0,50,70.882,4.453,62,78,90,50,67.865,8.553,19,78,59.078,7.937,21,64,0,50,61.824,2.985,57,68,90,50,59.365,7.066,14,69,63.098,8.739,23,69,0,50,65.255,5.922,53,75,90,50,62.457,8.557,12,75,50.686,7.067,19,55,0,50,52.647,5.631,41,62,90,50,51.100,7.760,10,62
106,68.020,8.860,26,73,0,50,70.647,4.902,62,78,90,50,67.482,8.568,19,78,62.510,8.606,21,66,0,50,64.157,3.880,57,71,90,50,61.887,7.737,14,71,61.922,8.653,23,66,0,50,64.647,4.630,55,73,90,50,61.880,8.253,14,75,52.745,7.584,19,59,0,50,55.451,5.654,44,64,90,50,53.165,8.137,12,66
107,66.333,8.865,25,73,0,50,68.588,4.657,62,78,90,50,66.648,8.539,19,78,62.471,8.617,21,69,0,50,64.941,3.574,57,71,90,50,62.655,7.836,14,73,60.510,8.157,23,66,0,50,63.745,4.019,57,73,90,50,61.079,8.185,14,75,54.098,7.910,19,59,0,50,57.020,5.038,46,66,90,50,54.538,8.244,10,66
108,65.333,8.397,25,69,0,50,68.216,4.081,60,76,90,50,65.380,8.244,16,76,64.412,8.619,23,69,0,50,65.784,3.349,57,71,90,50,63.746,7.913,16,73,59.804,8.343,21,64,0,50,62.176,4.546,55,71,90,50,60.222,7.996,14,73,55.078,8.251,19,60,0,50,57.353,4.987,46,66,90,50,54.885,8.228,10,68
109,64.549,8.477,23,68,0,50,66.882,3.998,60,75,90,50,64.366,8.294,17,76,64.706,8.670,23,69,0,50,66.118,3.057,60,73,90,50,64.041,7.787,16,73,59.725,8.225,21,64,0,50,61.588,4.826,53,69,90,50,59.503,7.936,14,69,55.412,7.933,19,59,0,50,57.353,5.241,46,66,90,50,55.284,8.353,10,68
110,64.882,8.865,23,69,0,50,66.431,3.618,59,73,90,50,63.874,8.279,17,76,64.157,8.673,23,69,0,50,65.451,3.029,57,71,90,50,63.719,7.788,17,73,57.176,7.570,21,62,0,50,61.314,3.911,55,69,90,50,58.595,7.723,12,69,55.373,8.005,19,59,0,50,58.706,5.041,48,68,90,50,55.541,8.427,12,69
111,64.275,8.695,23,68,0,50,66.333,4.542,59,75,90,50,63.985,8.265,16,76,64.314,8.201,25,68,0,50,66.569,3.722,57,73,90,50,63.987,7.730,16,75,56.000,7.340,21,60,0,50,59.667,4.506,53,68,90,50,57.258,7.704,10,69,54.588,7.754,19,59,0,50,57.392,5.821,44,66,90,50,55.055,8.288,12,69
112,62.902,8.370,23,68,0,50,65.510,3.818,60,75,90,50,63.404,8.188,16,75,64.294,8.365,23,69,0,50,65.725,4.025,55,73,90,50,63.521,7.760,16,75,56.725,7.414,21,60,0,50,59.569,4.021,53,68,90,50,57.113,7.550,10,68,56.176,8.182,19,60,0,50,57.431,5.686,44,66,90,50,55.301,8.539,10,68
113,64.588,8.925,23,69,0,50,65.980,4.254,57,75,90,50,63.911,8.587,16,75,63.549,8.276,23,68,0,50,66.196,3.914,57,75,90,50,63.497,7.943,16,75,55.176,7.307,21,59,0,50,58.471,4.086,53,68,90,50,55.988,7.568,10,68,55.039,8.212,19,62,0,50,57.686,4.881,46,66,90,50,55.617,8.224,10,66
114,64.451,9.001,23,69,0,50,67.059,3.844,59,75,90,50,64.046,8.455,16,75,63.196,8.134,23,69,0,50,65.902,3.158,57,73,90,50,63.227,7.700,16,76,55.941,8.004,21,60,0,50,58.882,3.819,50,66,90,50,56.212,7.609,10,68,53.745,7.812,19,59,0,50,57.490,6.198,46,66,90,50,54.929,8.776,10,69
115,64.843,9.441,23,73,0,50,66.961,3.747,57,75,90,50,64.425,8.677,16,75,63.314,8.573,23,69,0,50,65.725,3.412,60,73,90,50,63.286,7.937,16,75,55.843,8.103,19,60,0,50,57.922,3.571,53,66,90,50,55.771,7.335,10,68,54.333,7.931,19,59,0,50,57.314,5.580,44,68,90,50,54.699,8.596,10,69
116,65.863,9.141,23,73,0,50,67.294,3.574,59,75,90,50,65.108,8.706,16,75,63.863,8.802,23,69,0,50,65.098,4.277,55,73,90,50,63.045,8.140,16,75,55.196,7.897,21,60,0,50,57.510,3.088,53,64,90,50,55.389,7.265,10,66,53.588,8.003,19,59,0,50,56.980,6.848,44,68,90,50,54.852,8.894,10,69
117,66.255,9.531,23,73,0,50,67.941,3.982,62,76,90,50,65.677,8.944,16,76,62.902,8.235,23,66,0,50,64.627,3.429,57,71,90,50,62.807,7.773,16,75,55.353,7.782,21,59,0,50,58.196,3.578,53,68,90,50,55.713,7.578,10,68,54.314,7.868,19,59,0,50,56.294,4.981,46,66,90,50,54.484,8.030,10,68
118,66.255,10.010,23,75,0,50,67.490,4.202,62,76,90,50,65.714,8.918,17,76,63.176,8.623,23,71,0,50,64.922,2.848,57,71,90,50,62.759,7.622,16,75,55.078,7.810,21,59,0,50,58.118,3.235,55,68,90,50,55.506,7.346,10,68,53.078,8.049,17,57,0,50,55.941,4.982,48,66,90,50,54.014,8.046,10,69
119,67.843,10.420,23,75,0,50,70.725,4.020,64,78,90,50,67.423,9.186,17,80,63.000,8.104,23,66,0,50,64.941,3.952,57,73,90,50,62.988,7.774,16,75,54.784,7.306,21,59,0,50,58.039,3.423,55,68,90,50,55.223,7.204,10,68,52.373,7.864,17,57,0,50,56.137,5.181,46,64,90,50,53.905,8.186,10,68
120,68.412,10.269,23,78,0,50,70.922,4.275,62,78,90,50,67.988,9.174,17,80,62.725,8.149,23,68,0,50,64.922,3.498,57,73,90,50,62.617,7.659,16,73,54.608,7.733,21,59,0,50,58.627,3.893,53,68,90,50,55.730,7.388,10,68,51.843,7.690,19,57,0,50,55.275,5.430,44,64,90,50,53.575,8.416,10,68
121,67.471,9.801,23,75,0,50,69.745,4.108,62,78,90,50,67.694,9.047,17,78,62.020,8.073,23,66,0,50,63.647,4.093,55,71,90,50,61.752,7.869,16,73,54.784,7.744,19,62,0,50,58.275,4.025,53,68,90,50,55.374,7.710,14,68,52.863,7.329,19,57,0,50,55.784,5.308,44,64,90,50,53.295,8.228,10,68
122,68.039,10.262,23,75,0,50,70.529,3.546,66,78,90,50,67.949,9.127,17,80,62.412,8.307,21,66,0,50,64.157,3.619,55,71,90,50,62.091,7.821,14,73,55.020,7.799,19,60,0,50,58.588,3.900,53,68,90,50,56.028,7.635,14,68,52.490,8.250,17,59,0,50,55.373,6.305,44,66,90,50,52.903,8.591,10,68
123,67.882,10.277,23,75,0,50,70.608,3.821,64,76,90,50,67.923,9.260,17,78,61.765,7.994,23,66,0,50,63.863,3.682,55,71,90,50,62.087,7.609,14,75,55.431,7.762,19,60,0,50,58.490,2.275,55,64,90,50,55.849,7.246,14,66,53.137,8.146,17,57,0,50,55.510,6.028,44,64,90,50,52.806,8.205,10,66
124,67.784,9.928,23,76,0,50,69.980,4.236,62,78,90,50,67.698,9.330,17,80,61.020,8.046,23,66,0,50,63.235,3.943,55,73,90,50,60.977,7.717,14,73,55.294,7.703,19,59,0,50,59.529,3.630,53,68,90,50,56.192,7.469,14,68,51.588,7.264,19,57,0,50,54.588,5.212,46,64,90,50,52.052,8.069,10,66
125,66.922,10.266,21,75,0,50,70.235,3.696,64,78,90,50,67.261,9.287,17,82,59.765,8.026,21,64,0,50,61.941,4.438,55,71,90,50,60.174,7.710,14,71,56.922,7.039,23,60,0,50,60.157,3.663,55,68,90,50,58.064,7.249,14,69,50.882,7.504,19,55,0,50,54.392,5.615,44,64,90,50,51.823,8.061,10,66
126,63.863,9.747,21,71,0,50,66.961,4.652,59,75,90,50,64.533,8.775,16,76,59.529,7.926,21,64,0,50,61.667,3.229,57,68,90,50,59.648,7.313,14,69,63.020,8.303,23,68,0,50,65.529,4.730,57,75,90,50,63.194,8.197,16,76,50.863,7.381,19,55,0,50,53.471,6.348,42,64,90,50,51.598,8.337,8,66
127,63.686,8.638,23,69,0,50,66.176,3.621,60,75,90,50,64.142,8.082,16,75,58.686,7.380,23,62,0,50,60.020,3.541,53,68,90,50,58.519,7.091,14,69,65.000,8.973,23,71,0,50,68.078,3.352,62,76,90,50,65.414,8.486,16,78,50.471,7.131,19,55,0,50,53.549,4.645,44,60,90,50,50.924,7.810,8,64
128,69.392,9.126,26,73,0,50,71.412,3.556,64,78,90,50,68.858,8.351,19,80,59.118,7.456,23,64,0,50,61.392,4.114,55,69,90,50,59.098,7.463,14,73,64.549,9.045,23,71,0,50,67.667,2.923,62,73,90,50,65.388,8.412,16,76,49.961,7.542,17,55,0,50,52.529,5.704,41,60,90,50,50.274,8.064,8,64
129,71.706,9.650,26,78,0,50,75.373,4.123,69,84,90,50,72.147,9.113,19,84,57.549,6.995,23,62,0,50,60.000,3.447,55,68,90,50,57.577,7.129,14,69,65.569,8.868,23,71,0,50,68.647,3.310,64,75,90,50,66.297,8.729,14,76,49.725,7.414,17,55,0,50,51.784,6.107,41,60,90,50,49.602,8.010,8,64
130,72.667,9.129,28,78,0,50,73.784,3.690,68,82,90,50,72.156,8.904,19,82,57.235,7.372,21,60,0,50,59.569,3.910,53,68,90,50,57.440,7.220,14,69,66.549,9.460,23,71,0,50,68.765,3.433,64,76,90,50,66.428,8.564,14,76,50.549,7.844,17,55,0,50,50.980,5.259,41,59,90,50,49.552,7.817,8,59
131,73.627,9.857,26,78,0,50,75.078,3.989,68,82,90,50,72.619,9.078,19,84,56.588,7.248,21,60,0,50,58.902,3.511,51,66,90,50,56.692,7.133,14,69,66.118,9.288,23,71,0,50,68.961,3.149,64,75,90,50,66.334,8.572,14,76,48.098,7.325,17,53,0,50,49.608,6.067,37,59,90,50,48.522,7.888,8,59
132,73.314,9.758,26,80,0,50,76.176,3.064,71,82,90,50,72.949,9.008,19,84,55.686,7.265,21,59,0,50,58.176,3.554,51,66,90,50,56.058,7.089,14,69,66.020,9.164,23,73,0,50,69.529,3.722,64,76,90,50,66.244,8.622,14,78,47.941,7.035,17,53,0,50,49.745,5.754,37,59,90,50,48.369,8.126,10,59
133,73.392,10.062,26,80,0,50,74.725,3.493,66,82,90,50,72.304,8.878,19,84,55.843,7.495,19,60,0,50,57.333,4.222,48,64,90,50,55.786,6.956,14,68,65.549,8.776,23,71,0,50,68.529,3.992,62,76,90,50,65.769,8.580,12,78,46.451,6.652,16,50,0,50,50.353,4.399,39,57,90,50,47.695,7.655,10,59
134,72.255,10.227,26,78,0,50,75.196,3.181,68,82,90,50,72.768,9.019,19,84,56.157,7.276,21,60,0,50,57.020,3.356,50,64,90,50,55.322,6.920,10,68,65.392,8.614,23,71,0,50,68.333,3.897,62,75,90,50,65.661,8.544,12,78,46.941,6.967,16,51,0,50,48.647,4.228,39,55,90,50,47.050,7.485,10,57
135,71.020,9.776,26,78,0,50,74.549,3.009,69,80,90,50,71.994,8.752,17,82,55.118,7.559,19,59,0,50,57.157,3.668,50,66,90,50,55.222,7.093,12,68,64.157,8.543,23,69,0,50,69.059,3.574,62,76,90,50,65.110,8.534,12,76,46.804,6.966,16,50,0,50,49.020,4.619,39,55,90,50,46.735,7.264,10,57
136,71.373,9.808,26,78,0,50,75.314,3.580,69,82,90,50,71.955,9.006,19,85,54.529,7.069,19,59,0,50,57.235,3.993,50,66,90,50,55.182,7.399,12,68,63.627,8.537,23,68,0,50,67.824,3.457,60,75,90,50,64.779,8.252,12,76,45.255,6.908,16,50,0,50,48.333,5.094,37,57,90,50,45.987,7.714,10,57
137,70.882,10.049,26,78,0,50,74.902,3.294,69,82,90,50,71.730,9.113,19,84,54.941,7.474,19,60,0,50,57.255,2.599,53,64,90,50,55.097,7.199,12,66,64.902,8.898,23,69,0,50,68.490,3.177,60,75,90,50,65.232,8.366,12,78,45.176,6.686,16,50,0,50,47.608,4.355,39,53,90,50,45.459,7.003,10,55
138,71.980,10.435,26,80,0,50,75.059,3.252,69,82,90,50,72.140,9.005,17,84,54.745,7.504,19,59,0,50,57.176,3.291,51,66,90,50,54.988,7.285,12,66,65.059,8.916,23,69,0,50,68.275,3.960,59,75,90,50,65.341,8.606,12,80,44.529,6.622,16,50,0,50,48.902,4.192,39,57,90,50,45.830,7.250,10,57
139,70.980,10.031,26,78,0,50,74.196,3.162,69,82,90,50,71.701,8.812,19,84,55.333,7.528,21,62,0,50,57.275,3.169,51,64,90,50,55.383,7.198,12,66,64.745,8.919,23,69,0,50,67.686,3.484,62,75,90,50,64.852,8.312,14,76,45.843,6.670,16,50,0,50,47.941,4.756,37,55,90,50,45.659,7.252,12,57
140,71.941,10.124,26,78,0,50,74.706,3.780,68,82,90,50,71.799,8.875,19,84,56.275,8.426,19,62,0,50,57.373,3.187,51,64,90,50,55.691,7.343,12,68,64.137,8.764,23,69,0,50,66.765,5.133,57,76,90,50,64.307,8.488,14,76,46.176,6.890,16,50,0,50,47.294,5.640,35,55,90,50,45.645,7.442,10,57
141,71.353,9.451,26,76,0,50,74.471,2.781,69,82,90,50,71.867,8.823,17,82,55.490,8.033,19,62,0,50,57.882,3.626,53,66,90,50,55.729,7.416,12,68,63.118,8.172,23,68,0,50,66.353,4.279,57,73,90,50,63.590,8.176,10,75,45.176,6.336,16,48,0,50,46.882,4.790,35,55,90,50,45.259,7.098,10,57
142,70.843,9.719,26,76,0,50,75.078,2.180,71,82,90,50,71.328,8.736,17,82,55.255,7.962,19,62,0,50,58.039,3.280,51,66,90,50,55.995,7.356,12,68,62.647,8.445,23,68,0,50,65.196,4.699,55,75,90,50,62.591,8.430,12,75,45.353,6.315,17,50,0,50,48.039,3.852,39,55,90,50,45.727,7.051,12,57
143,70.725,9.491,26,78,0,50,74.373,2.877,69,82,90,50,71.104,8.896,17,82,56.275,8.129,21,64,0,50,57.569,3.100,53,66,90,50,56.223,7.297,12,68,61.980,8.133,23,68,0,50,64.961,4.432,57,75,90,50,62.348,8.245,14,75,46.588,6.963,16,51,0,50,49.235,4.697,41,57,90,50,46.409,7.420,12,57
144,70.333,9.275,26,76,0,50,73.078,3.161,66,80,90,50,70.781,8.726,17,80,56.275,8.288,19,64,0,50,58.765,2.446,53,64,90,50,56.399,7.301,12,66,61.961,8.149,23,66,0,50,64.706,3.996,57,75,90,50,61.986,8.039,14,75,46.020,6.367,17,51,0,50,48.863,4.708,39,57,90,50,46.863,7.159,12,59
145,69.608,9.708,26,76,0,50,72.961,3.831,66,82,90,50,70.396,9.038,17,84,56.216,8.341,19,64,0,50,58.667,3.761,53,68,90,50,56.339,7.617,12,68,61.647,8.311,23,66,0,50,63.627,3.773,57,73,90,50,61.134,8.132,12,75,48.608,7.275,17,53,0,50,50.667,5.271,42,57,90,50,48.645,7.812,12,60
146,70.196,9.585,25,75,0,50,73.176,3.767,66,82,90,50,70.266,8.759,17,82,55.784,8.956,19,64,0,50,58.490,3.420,53,68,90,50,56.318,7.638,12,69,61.157,8.184,23,66,0,50,63.373,5.095,53,75,90,50,60.737,8.186,14,75,49.745,7.797,16,55,0,50,52.784,4.843,44,60,90,50,50.749,7.810,10,64
147,69.784,9.588,26,75,0,50,72.510,4.540,62,80,90,50,69.556,8.853,17,82,56.294,8.257,19,64,0,50,58.569,3.489,53,68,90,50,56.391,7.882,12,68,60.412,7.943,23,64,0,50,62.510,4.406,53,69,90,50,60.041,7.988,14,73,52.451,8.649,16,57,0,50,55.824,5.642,44,66,90,50,53.257,8.639,10,68
148,70.353,10.135,25,76,0,50,72.588,4.138,62,80,90,50,69.543,8.779,17,82,55.392,7.795,19,62,0,50,57.176,3.445,51,66,90,50,55.171,7.428,12,66,58.392,7.910,23,64,0,50,61.627,4.409,53,69,90,50,58.806,7.814,12,73,53.157,8.240,17,60,0,50,56.157,5.427,44,64,90,50,54.016,8.248,10,66
